resistance,node,metric,max_level,avg_level
0.25,1,1.08,0.02,-0.9996266666666674
0.25,12,1.08,0.02,-0.9996266666666674
0.25,15,1.12,0.0,-0.9996266666666674
0.25,18,1.16,0.02,-0.9996000000000006
0.25,19,1.06,0.0,-0.9996466666666676
0.25,21,1.12,0.04,-0.9996000000000009
0.25,25,1.0,0.0,-0.9996666666666676
0.25,29,1.1,0.02,-0.9996066666666674
0.25,31,1.1,0.02,-0.9996200000000007
0.25,38,1.08,0.0,-0.9996400000000008
0.25,40,1.08,0.02,-0.9996266666666674
0.25,51,1.06,0.0,-0.9996466666666675
0.25,52,1.1,0.04,-0.9996066666666674
0.25,59,1.08,0.02,-0.9996266666666673
0.25,60,1.14,0.0,-0.9996200000000008
0.25,69,1.16,0.0,-0.999613333333334
0.25,72,1.1,0.02,-0.9996200000000008
0.25,74,1.08,0.0,-0.9996400000000009
0.25,81,1.1,0.0,-0.999633333333334
0.25,93,1.02,0.0,-0.9996600000000019
0.25,95,1.0,0.0,-0.9996666666666676
0.25,96,1.12,0.04,-0.9995866666666672
0.25,97,1.08,0.02,-0.9996266666666674
0.25,101,1.14,0.02,-0.9996066666666669
0.25,109,1.1,0.0,-0.9996333333333338
0.25,113,1.08,0.0,-0.9996400000000008
0.25,116,1.16,0.0,-0.999613333333334
0.25,119,1.14,0.04,-0.9995800000000006
0.25,121,1.02,0.0,-0.9996600000000009
0.25,122,1.1,0.02,-0.9996200000000008
0.25,129,1.06,0.0,-0.9996466666666676
0.25,130,1.1,0.0,-0.9996333333333343
0.25,132,1.06,0.02,-0.9996333333333353
0.25,133,1.04,0.0,-0.9996533333333342
0.25,135,1.14,0.0,-0.9996200000000008
0.25,137,1.1,0.02,-0.9996066666666674
0.25,139,1.1,0.04,-0.9996066666666674
0.25,140,1.12,0.02,-0.9996133333333351
0.25,143,1.1,0.0,-0.999633333333334
0.25,144,1.06,0.02,-0.9996333333333353
0.25,145,1.08,0.0,-0.9996400000000009
0.25,149,1.1,0.0,-0.999633333333334
0.25,150,1.1,0.0,-0.9996333333333343
0.25,153,1.08,0.0,-0.9996400000000009
0.25,154,1.1,0.0,-0.9996333333333339
0.25,162,1.12,0.0,-0.9996266666666684
0.25,163,1.1,0.02,-0.9996200000000008
0.25,164,1.06,0.02,-0.999633333333334
0.25,168,1.16,0.0,-0.999613333333334
0.25,172,1.12,0.0,-0.9996266666666683
0.25,174,1.06,0.0,-0.9996466666666675
0.25,175,1.02,0.0,-0.9996600000000009
0.25,178,1.14,0.0,-0.9996200000000007
0.25,182,1.08,0.0,-0.9996400000000009
0.25,184,1.08,0.0,-0.9996400000000009
0.25,186,1.18,0.06,-0.9995666666666674
0.25,193,1.08,0.0,-0.999640000000002
0.25,194,1.06,0.0,-0.9996466666666686
0.25,197,1.12,0.0,-0.9996266666666687
0.25,205,1.1,0.0,-0.9996333333333354
0.25,212,1.08,0.0,-0.9996400000000009
0.25,214,1.18,0.04,-0.9995800000000007
0.25,215,1.06,0.0,-0.9996466666666676
0.25,224,1.2,0.04,-0.9995733333333354
0.25,225,1.12,0.02,-0.999613333333334
0.25,226,1.1,0.0,-0.999633333333334
0.25,227,1.1,0.0,-0.999633333333334
0.25,229,1.06,0.0,-0.9996466666666675
0.25,232,1.14,0.0,-0.9996200000000007
0.25,234,1.02,0.0,-0.9996600000000009
0.25,235,1.04,0.0,-0.9996533333333342
0.25,239,1.08,0.0,-0.9996400000000008
0.25,241,1.1,0.02,-0.9996200000000007
0.25,243,1.16,0.02,-0.9996000000000008
0.25,244,1.08,0.0,-0.9996400000000009
0.25,246,1.06,0.02,-0.9996333333333353
0.25,249,1.08,0.0,-0.9996400000000009
0.25,250,1.16,0.0,-0.999613333333334
0.25,256,1.16,0.0,-0.999613333333334
0.25,260,1.06,0.0,-0.9996466666666676
0.25,261,1.08,0.02,-0.9996266666666684
0.25,262,1.06,0.0,-0.9996466666666675
0.25,263,1.1,0.0,-0.9996333333333339
0.25,264,1.1,0.02,-0.9996200000000008
0.25,269,1.12,0.0,-0.999626666666667
0.25,271,1.14,0.02,-0.9996066666666674
0.25,276,1.14,0.02,-0.9996066666666675
0.25,279,1.06,0.02,-0.9996333333333353
0.25,283,1.04,0.0,-0.9996533333333341
0.25,290,1.08,0.0,-0.9996400000000009
0.25,293,1.16,0.02,-0.9996000000000005
0.25,295,1.14,0.0,-0.9996200000000017
0.25,298,1.1,0.0,-0.9996333333333344
0.25,299,1.14,0.02,-0.9996066666666671
0.25,304,1.1,0.0,-0.9996333333333353
0.25,305,1.12,0.02,-0.999613333333334
0.25,309,1.16,0.0,-0.999613333333334
0.25,311,1.12,0.0,-0.9996266666666672
0.25,316,1.08,0.0,-0.9996400000000019
0.25,318,1.14,0.0,-0.9996200000000008
0.25,321,1.1,0.0,-0.999633333333334
0.25,322,1.08,0.02,-0.9996266666666673
0.25,323,1.12,0.0,-0.9996266666666673
0.25,326,1.1,0.02,-0.9996066666666675
0.25,329,1.12,0.04,-0.9996000000000006
0.25,331,1.2,0.0,-0.9996000000000005
0.25,334,1.06,0.0,-0.9996466666666685
0.25,336,1.04,0.02,-0.9996400000000009
0.25,341,1.1,0.0,-0.9996333333333339
0.25,342,1.02,0.0,-0.9996600000000009
