resistance,metric,max_level,avg_level
0.25,10000.0,1.0,0.39995809999999976
0.5,6000.419,1.0,0.39995809999999976
0.75,6000.419,1.0,0.39995809999999976
1.0,6000.419,1.0,0.39995809999999976
