resistance,metric,max_level,avg_level
0.25,200.84826,1.0,0.9497034850000069
0.5,200.84826,1.0,0.9497034850000069
0.75,200.84826,1.0,0.9497034850000069
1.0,200.84826,1.0,0.9497034850000069
