resistance,metric,max_level,avg_level
0.25,1.4968,0.17528,-0.9998010680003824
0.5,1.4968,0.17528,-0.9998010680003824
0.75,1.4968,0.17528,-0.9998010680003824
1.0,1.4968,0.17528,-0.9998010680003824
