resistance,metric,max_level,avg_level
0.25,4.2221,0.95302,-0.9875635499999963
0.5,4.2221,0.95302,-0.9875635499999963
0.75,4.2221,0.95302,-0.9875635499999963
1.0,4.2221,0.95302,-0.9875635499999963
