resistance,metric,max_level,avg_level
0.25,4.6129,0.96996,-0.9956130199999864
0.5,4.6129,0.96996,-0.9956130199999864
0.75,4.6129,0.96996,-0.9956130199999864
1.0,4.6129,0.96996,-0.9956130199999864
