resistance,node,metric,max_level,avg_level
0.2,6,5000.0,1.0,0.29855200000000004
0.2,28,5000.0,1.0,0.299884
0.2,41,5000.0,1.0,0.29879599999999995
0.2,68,5000.0,1.0,0.30048800000000003
0.2,171,5000.0,1.0,0.300008
0.2,240,5000.0,1.0,0.300408
0.2,248,5000.0,1.0,0.29907999999999996
0.2,261,5000.0,1.0,0.30050800000000005
0.2,302,5000.0,1.0,0.301636
0.2,330,5000.0,1.0,0.30063199999999995
0.2,338,5000.0,1.0,0.30037999999999987
0.2,368,5000.0,1.0,0.299604
0.2,376,5000.0,1.0,0.29902000000000006
0.2,436,5000.0,1.0,0.300864
0.2,549,5000.0,1.0,0.30198800000000003
0.2,591,5000.0,1.0,0.29908000000000007
0.2,604,5000.0,1.0,0.29880800000000013
0.2,692,5000.0,1.0,0.30111599999999994
0.2,699,5000.0,1.0,0.2995880000000001
0.2,866,5000.0,1.0,0.2992919999999999
0.2,907,5000.0,1.0,0.30013600000000007
0.2,912,5000.0,1.0,0.29999200000000004
0.2,927,5000.0,1.0,0.29989200000000005
0.2,990,5000.0,1.0,0.29996799999999996
0.2,1015,5000.0,1.0,0.3012999999999999
0.2,1081,5000.0,1.0,0.299272
0.2,1089,5000.0,1.0,0.29938
0.2,1111,5000.0,1.0,0.30086799999999997
0.2,1368,5000.0,1.0,0.299892
0.2,1383,5000.0,1.0,0.298364
0.2,1405,5000.0,1.0,0.299852
0.2,1428,5000.0,1.0,0.3008
0.2,1603,5000.0,1.0,0.29966800000000005
0.2,1627,5000.0,1.0,0.3011560000000001
0.2,1674,5000.0,1.0,0.29981199999999997
0.2,1802,5000.0,1.0,0.298276
0.2,1839,5000.0,1.0,0.3006640000000001
0.2,1961,5000.0,1.0,0.298848
0.2,1969,5000.0,1.0,0.30172000000000004
0.2,1990,5000.0,1.0,0.29931599999999997
0.2,2012,5000.0,1.0,0.300204
0.2,2138,5000.0,1.0,0.29891999999999996
0.2,2153,5000.0,1.0,0.30119599999999996
0.2,2203,5000.0,1.0,0.3010119999999999
0.2,2228,5000.0,1.0,0.300304
0.2,2238,5000.0,1.0,0.298284
0.2,2363,5000.0,1.0,0.301956
0.2,2382,5000.0,1.0,0.300844
0.2,2400,5000.0,1.0,0.30062
0.2,2432,5000.0,1.0,0.29855599999999993
0.2,2440,5000.0,1.0,0.2979840000000001
0.2,2456,5000.0,1.0,0.30012399999999995
0.2,2461,5000.0,1.0,0.29933600000000005
0.2,2523,5000.0,1.0,0.29968400000000006
0.2,2652,5000.0,1.0,0.30045599999999995
0.2,2707,5000.0,1.0,0.299012
0.2,2787,5000.0,1.0,0.29979199999999995
0.2,2827,5000.0,1.0,0.300548
0.2,2891,5000.0,1.0,0.3005200000000001
0.2,2972,5000.0,1.0,0.30086399999999996
0.2,2991,5000.0,1.0,0.299488
0.2,3015,5000.0,1.0,0.300836
0.2,3108,5000.0,1.0,0.300248
0.2,3123,5000.0,1.0,0.3022679999999999
0.2,3151,5000.0,1.0,0.29839200000000005
0.2,3169,5000.0,1.0,0.300208
0.2,3183,5000.0,1.0,0.2982599999999999
0.2,3239,5000.0,1.0,0.3020920000000001
0.2,3352,5000.0,1.0,0.298532
0.2,3414,5000.0,1.0,0.301244
0.2,3431,5000.0,1.0,0.300104
0.2,3464,5000.0,1.0,0.300064
0.2,3515,5000.0,1.0,0.29767600000000005
0.2,3536,5000.0,1.0,0.30110800000000004
0.2,3584,5000.0,1.0,0.30001199999999995
0.2,3629,5000.0,1.0,0.29954800000000004
0.2,3660,5000.0,1.0,0.299568
0.2,3717,5000.0,1.0,0.29952000000000006
0.2,3731,5000.0,1.0,0.2992359999999999
0.2,3769,5000.0,1.0,0.29996399999999995
0.2,3808,5000.0,1.0,0.29960000000000003
0.2,3843,5000.0,1.0,0.29813200000000006
0.2,4064,5000.0,1.0,0.300092
0.2,4068,5000.0,1.0,0.299924
0.2,4084,5000.0,1.0,0.299908
0.2,4088,5000.0,1.0,0.3001
0.2,4188,5000.0,1.0,0.3013640000000001
0.2,4191,5000.0,1.0,0.2991919999999999
0.2,4209,5000.0,1.0,0.29902
0.2,4366,5000.0,1.0,0.299396
0.2,4407,5000.0,1.0,0.300728
0.2,4419,5000.0,1.0,0.299344
0.2,4521,5000.0,1.0,0.300092
0.2,4606,5000.0,1.0,0.3005040000000001
0.2,4708,5000.0,1.0,0.299652
0.2,4783,5000.0,1.0,0.299172
0.2,4851,5000.0,1.0,0.30039999999999994
0.2,4873,5000.0,1.0,0.29970399999999997
0.2,4877,5000.0,1.0,0.29876400000000003
0.2,4985,5000.0,1.0,0.30014
0.3,6,5000.0,1.0,0.29855200000000004
0.3,28,5000.0,1.0,0.299884
0.3,41,5000.0,1.0,0.29879599999999995
0.3,68,5000.0,1.0,0.30048800000000003
0.3,171,5000.0,1.0,0.300008
0.3,240,5000.0,1.0,0.300408
0.3,248,5000.0,1.0,0.29907999999999996
0.3,261,5000.0,1.0,0.30050800000000005
0.3,302,5000.0,1.0,0.301636
0.3,330,5000.0,1.0,0.30063199999999995
0.3,338,5000.0,1.0,0.30037999999999987
0.3,368,5000.0,1.0,0.299604
0.3,376,5000.0,1.0,0.29902000000000006
0.3,436,5000.0,1.0,0.300864
0.3,549,5000.0,1.0,0.30198800000000003
0.3,591,5000.0,1.0,0.29908000000000007
0.3,604,5000.0,1.0,0.29880800000000013
0.3,692,5000.0,1.0,0.30111599999999994
0.3,699,5000.0,1.0,0.2995880000000001
0.3,866,5000.0,1.0,0.2992919999999999
0.3,907,5000.0,1.0,0.30013600000000007
