,realization,node,resistance,metric,max_level,avg_level
0,0,910,0.2,1000,1,0.219
1,0,910,0.3,1000,1,0.219
2,0,910,0.4,1000,1,0.219
3,0,910,0.5,1000,1,0.219
4,0,910,0.6,1000,2,0.224
5,0,910,0.7,781,1,0.219
6,0,910,0.8,781,1,0.219
7,0,7,0.2,1000,1,0.196
8,0,7,0.3,1000,1,0.196
9,0,7,0.4,1000,1,0.196
10,0,7,0.5,1000,1,0.196
11,0,7,0.6,1000,1,0.196
12,0,7,0.7,804,1,0.196
13,0,7,0.8,804,1,0.196
14,0,744,0.2,1000,1,0.191
15,0,744,0.3,1000,1,0.191
16,0,744,0.4,1000,1,0.191
17,0,744,0.5,1000,1,0.191
18,0,744,0.6,1000,1,0.191
19,0,744,0.7,809,1,0.191
20,0,744,0.8,809,1,0.191
21,0,456,0.2,1000,1,0.175
22,0,456,0.3,1000,1,0.175
23,0,456,0.4,1000,1,0.175
24,0,456,0.5,1000,1,0.175
25,0,456,0.6,1000,1,0.175
26,0,456,0.7,825,1,0.175
27,0,456,0.8,825,1,0.175
28,0,227,0.2,1000,1,0.184
29,0,227,0.3,1000,1,0.184
30,0,227,0.4,1000,1,0.184
31,0,227,0.5,1000,1,0.184
32,0,227,0.6,1000,1,0.184
33,0,227,0.7,816,1,0.184
34,0,227,0.8,816,1,0.184
35,0,748,0.2,1000,1,0.203
36,0,748,0.3,1000,1,0.203
37,0,748,0.4,1000,1,0.203
38,0,748,0.5,1000,1,0.203
39,0,748,0.6,1000,1,0.203
40,0,748,0.7,797,1,0.203
41,0,748,0.8,797,1,0.203
42,0,449,0.2,1000,1,0.195
43,0,449,0.3,1000,1,0.195
44,0,449,0.4,1000,1,0.195
45,0,449,0.5,1000,1,0.195
46,0,449,0.6,1000,1,0.195
47,0,449,0.7,805,1,0.195
48,0,449,0.8,805,1,0.195
49,0,375,0.2,1000,1,0.187
50,0,375,0.3,1000,1,0.187
51,0,375,0.4,1000,1,0.187
52,0,375,0.5,1000,1,0.187
53,0,375,0.6,1000,1,0.187
54,0,375,0.7,813,1,0.187
55,0,375,0.8,813,1,0.187
56,0,626,0.2,1000,1,0.212
57,0,626,0.3,1000,1,0.212
58,0,626,0.4,1000,1,0.212
59,0,626,0.5,1000,1,0.212
60,0,626,0.6,1000,2,0.214
61,0,626,0.7,788,1,0.212
62,0,626,0.8,788,1,0.212
63,0,608,0.2,1000,1,0.197
64,0,608,0.3,1000,1,0.197
65,0,608,0.4,1000,1,0.197
66,0,608,0.5,1000,1,0.197
67,0,608,0.6,1000,1,0.197
68,0,608,0.7,803,1,0.197
69,0,608,0.8,803,1,0.197
70,0,968,0.2,1000,1,0.203
71,0,968,0.3,1000,1,0.203
72,0,968,0.4,1000,1,0.203
73,0,968,0.5,1000,1,0.203
74,0,968,0.6,1000,1,0.203
75,0,968,0.7,797,1,0.203
76,0,968,0.8,797,1,0.203
77,0,778,0.2,1000,1,0.195
78,0,778,0.3,1000,1,0.195
79,0,778,0.4,1000,1,0.195
