resistance,metric,max_level,avg_level
0.2,5000.0,1.0,0.3998534399999984
0.3,5000.0,1.0,0.3998534399999984
0.4,3000.7328,1.0,0.3998534399999984
0.5,3000.7328,1.0,0.3998534399999984
0.6,3000.7328,1.0,0.3998534399999984
0.7,3000.7328,1.0,0.3998534399999984
0.8,3000.7328,1.0,0.3998534399999984
