,realization,node,resistance,metric,max_level,avg_level
0,0,3731,0.2,5000,1,0.3868
1,0,3731,0.3,5000,1,0.3868
2,0,3731,0.4,3066,1,0.3868
3,0,3731,0.5,3066,1,0.3868
4,0,3731,0.6,3066,1,0.3868
5,0,3731,0.7,3066,1,0.3868
6,0,3731,0.8,3066,1,0.3868
7,0,855,0.2,5000,1,0.3956
8,0,855,0.3,5000,1,0.3956
9,0,855,0.4,3022,1,0.3956
10,0,855,0.5,3022,1,0.3956
11,0,855,0.6,3022,1,0.3956
12,0,855,0.7,3022,1,0.3956
13,0,855,0.8,3022,1,0.3956
14,0,4154,0.2,5000,1,0.3926
15,0,4154,0.3,5000,1,0.3926
16,0,4154,0.4,3037,1,0.3926
17,0,4154,0.5,3037,1,0.3926
18,0,4154,0.6,3037,1,0.3926
19,0,4154,0.7,3037,1,0.3926
20,0,4154,0.8,3037,1,0.3926
21,0,2781,0.2,5000,1,0.4022
22,0,2781,0.3,5000,1,0.4022
23,0,2781,0.4,2989,1,0.4022
24,0,2781,0.5,2989,1,0.4022
25,0,2781,0.6,2989,1,0.4022
26,0,2781,0.7,2989,1,0.4022
27,0,2781,0.8,2989,1,0.4022
28,0,4070,0.2,5000,1,0.3938
29,0,4070,0.3,5000,1,0.3938
30,0,4070,0.4,3031,1,0.3938
31,0,4070,0.5,3031,1,0.3938
32,0,4070,0.6,3031,1,0.3938
33,0,4070,0.7,3031,1,0.3938
34,0,4070,0.8,3031,1,0.3938
35,0,35,0.2,5000,1,0.391
36,0,35,0.3,5000,1,0.391
37,0,35,0.4,3045,1,0.391
38,0,35,0.5,3045,1,0.391
39,0,35,0.6,3045,1,0.391
40,0,35,0.7,3045,1,0.391
41,0,35,0.8,3045,1,0.391
42,0,2586,0.2,5000,1,0.3838
43,0,2586,0.3,5000,1,0.3838
44,0,2586,0.4,3081,1,0.3838
45,0,2586,0.5,3081,1,0.3838
46,0,2586,0.6,3081,1,0.3838
47,0,2586,0.7,3081,1,0.3838
48,0,2586,0.8,3081,1,0.3838
49,0,772,0.2,5000,1,0.4018
50,0,772,0.3,5000,1,0.4018
51,0,772,0.4,2991,1,0.4018
52,0,772,0.5,2991,1,0.4018
53,0,772,0.6,2991,1,0.4018
54,0,772,0.7,2991,1,0.4018
55,0,772,0.8,2991,1,0.4018
56,0,1360,0.2,5000,1,0.4018
57,0,1360,0.3,5000,1,0.4018
58,0,1360,0.4,2991,1,0.4018
59,0,1360,0.5,2991,1,0.4018
60,0,1360,0.6,2991,1,0.4018
61,0,1360,0.7,2991,1,0.4018
62,0,1360,0.8,2991,1,0.4018
63,0,2252,0.2,5000,1,0.4086
64,0,2252,0.3,5000,1,0.4086
65,0,2252,0.4,2957,1,0.4086
66,0,2252,0.5,2957,1,0.4086
67,0,2252,0.6,2957,1,0.4086
68,0,2252,0.7,2957,1,0.4086
69,0,2252,0.8,2957,1,0.4086
70,0,3669,0.2,5000,1,0.3996
71,0,3669,0.3,5000,1,0.3996
72,0,3669,0.4,3002,1,0.3996
73,0,3669,0.5,3002,1,0.3996
74,0,3669,0.6,3002,1,0.3996
75,0,3669,0.7,3002,1,0.3996
76,0,3669,0.8,3002,1,0.3996
77,0,3942,0.2,5000,1,0.393
78,0,3942,0.3,5000,1,0.393
79,0,3942,0.4,3035,1,0.393
80,0,3942,0.5,3035,1,0.393
81,0,3942,0.6,3035,1,0.393
82,0,3942,0.7,3035,1,0.393
83,0,3942,0.8,3035,1,0.393
84,0,3354,0.2,5000,1,0.4012
85,0,3354,0.3,5000,1,0.4012
86,0,3354,0.4,2994,1,0.4012
87,0,3354,0.5,2994,1,0.4012
88,0,3354,0.6,2994,1,0.4012
89,0,3354,0.7,2994,1,0.4012
90,0,3354,0.8,2994,1,0.4012
91,0,4646,0.2,5000,1,0.4
92,0,4646,0.3,5000,1,0.4
93,0,4646,0.4,3000,1,0.4
94,0,4646,0.5,3000,1,0.4
95,0,4646,0.6,3000,1,0.4
96,0,4646,0.7,3000,1,0.4
97,0,4646,0.8,3000,1,0.4
98,0,593,0.2,5000,1,0.413
99,0,593,0.3,5000,1,0.413
100,0,593,0.4,2935,1,0.413
101,0,593,0.5,2935,1,0.413
102,0,593,0.6,2935,1,0.413
103,0,593,0.7,2935,1,0.413
104,0,593,0.8,2935,1,0.413
105,0,4099,0.2,5000,1,0.3998
106,0,4099,0.3,5000,1,0.3998
107,0,4099,0.4,3001,1,0.3998
108,0,4099,0.5,3001,1,0.3998
109,0,4099,0.6,3001,1,0.3998
110,0,4099,0.7,3001,1,0.3998
111,0,4099,0.8,3001,1,0.3998
112,0,4538,0.2,5000,1,0.3974
113,0,4538,0.3,5000,1,0.3974
114,0,4538,0.4,3013,1,0.3974
115,0,4538,0.5,3013,1,0.3974
116,0,4538,0.6,3013,1,0.3974
117,0,4538,0.7,3013,1,0.3974
118,0,4538,0.8,3013,1,0.3974
119,0,3401,0.2,5000,1,0.3914
120,0,3401,0.3,5000,1,0.3914
121,0,3401,0.4,3043,1,0.3914
122,0,3401,0.5,3043,1,0.3914
123,0,3401,0.6,3043,1,0.3914
124,0,3401,0.7,3043,1,0.3914
125,0,3401,0.8,3043,1,0.3914
126,0,2371,0.2,5000,1,0.4044
127,0,2371,0.3,5000,1,0.4044
128,0,2371,0.4,2978,1,0.4044
129,0,2371,0.5,2978,1,0.4044
130,0,2371,0.6,2978,1,0.4044
131,0,2371,0.7,2978,1,0.4044
132,0,2371,0.8,2978,1,0.4044
133,0,1305,0.2,5000,1,0.402
