resistance,metric,max_level,avg_level
0.2,10000.0,1.0,0.39988937999999896
0.3,10000.0,1.0,0.39988937999999896
0.4,6001.1062,1.0,0.39988937999999896
0.5,6001.1062,1.0,0.39988937999999896
0.6,6001.1062,1.0,0.39988937999999896
0.7,6001.1062,1.0,0.39988937999999896
0.8,6001.1062,1.0,0.39988937999999896
