resistance,node,metric,max_level,avg_level
0.2,120,5000.0,1.0,0.20090799999999998
0.2,138,5000.0,1.0,0.198612
0.2,257,5000.0,1.0,0.20011999999999996
0.2,291,5000.0,1.0,0.20111999999999994
0.2,370,5000.0,1.0,0.20094400000000004
0.2,461,5000.0,1.0,0.20082400000000003
0.2,467,5000.0,1.0,0.200584
0.2,507,5000.0,1.0,0.19971200000000003
0.2,513,5000.0,1.0,0.19911999999999996
0.2,518,5000.0,1.0,0.19963600000000004
0.2,550,5000.0,1.0,0.19997200000000004
0.2,654,5000.0,1.0,0.20061200000000004
0.2,669,5000.0,1.0,0.19965199999999997
0.2,724,5000.0,1.0,0.200488
0.2,742,5000.0,1.0,0.19978
0.2,773,5000.0,1.0,0.20135200000000006
0.2,786,5000.0,1.0,0.20006000000000004
0.2,870,5000.0,1.0,0.20008800000000004
0.2,902,5000.0,1.0,0.20091599999999998
0.2,935,5000.0,1.0,0.199852
0.2,941,5000.0,1.0,0.20022799999999996
0.2,982,5000.0,1.0,0.20048400000000005
0.2,997,5000.0,1.0,0.20072399999999996
0.2,1009,5000.0,1.0,0.19896800000000003
0.2,1033,5000.0,1.0,0.19884000000000007
0.2,1060,5000.0,1.0,0.19985199999999995
0.2,1154,5000.0,1.0,0.19864
0.2,1196,5000.0,1.0,0.199456
0.2,1217,5000.0,1.0,0.20031600000000002
0.2,1269,5000.0,1.0,0.199732
0.2,1408,5000.0,1.0,0.20098
0.2,1456,5000.0,1.0,0.19926400000000005
0.2,1459,5000.0,1.0,0.199368
0.2,1464,5000.0,1.0,0.200084
0.2,1592,5000.0,1.0,0.20177599999999998
0.2,1603,5000.0,1.0,0.19857199999999994
0.2,1609,5000.0,1.0,0.19922000000000006
0.2,1621,5000.0,1.0,0.19921200000000003
0.2,1644,5000.0,1.0,0.20064399999999996
0.2,1705,5000.0,1.0,0.201396
0.2,1754,5000.0,1.0,0.19959999999999997
0.2,1764,5000.0,1.0,0.201936
0.2,1773,5000.0,1.0,0.199432
0.2,1785,5000.0,1.0,0.200568
0.2,1823,5000.0,1.0,0.20125600000000005
0.2,1830,5000.0,1.0,0.19957200000000008
0.2,1926,5000.0,1.0,0.19946400000000003
0.2,1945,5000.0,1.0,0.198588
0.2,2034,5000.0,1.0,0.199112
0.2,2050,5000.0,1.0,0.2000840000000001
0.2,2101,5000.0,1.0,0.20021999999999995
