resistance,metric,max_level,avg_level
0.2,1000.0,1.0,0.39970219999999856
0.3,1000.0,1.0098,0.3997149999999986
0.4,641.7282,1.8642,0.6584721999999986
0.5,600.2978,1.0,0.39970219999999856
0.6,600.2978,1.0,0.39970219999999856
0.7,600.2978,1.0,0.39970219999999856
0.8,600.2978,1.0,0.39970219999999856
