1.0,0.75,0.5,0.4,0.3,0.2
584,584,584,584,1000,1000
620,620,620,625,1000,1000
599,599,599,599,1000,1000
594,594,594,595,1000,1000
580,580,580,580,1000,1000
592,592,592,592,1000,1000
605,605,605,605,1000,1000
592,592,592,592,1000,1000
580,580,580,580,1000,1000
618,618,618,625,1000,1000
618,618,618,622,1000,1000
630,630,630,1000,1000,1000
581,581,581,581,1000,1000
596,596,596,596,1000,1000
605,605,605,605,1000,1000
600,600,600,600,1000,1000
600,600,600,600,1000,1000
605,605,605,607,1000,1000
619,619,619,1000,1000,1000
590,590,590,590,1000,1000
600,600,600,600,1000,1000
600,600,600,600,1000,1000
592,592,592,592,1000,1000
576,576,576,576,1000,1000
584,584,584,584,1000,1000
604,604,604,604,1000,1000
625,625,625,1000,1000,1000
590,590,590,590,1000,1000
589,589,589,589,1000,1000
605,605,605,605,1000,1000
586,586,586,586,1000,1000
572,572,572,572,1000,1000
608,608,608,608,1000,1000
576,576,576,576,1000,1000
603,603,603,603,1000,1000
585,585,585,585,1000,1000
579,579,579,579,1000,1000
586,586,586,586,1000,1000
595,595,595,595,1000,1000
595,595,595,595,1000,1000
580,580,580,580,1000,1000
570,570,570,570,1000,1000
611,611,611,612,1000,1000
594,594,594,594,1000,1000
627,627,627,1000,1000,1000
624,624,624,1000,1000,1000
577,577,577,577,1000,1000
594,594,594,594,1000,1000
598,598,598,598,1000,1000
624,624,624,1000,1000,1000
596,596,596,596,1000,1000
610,610,610,611,1000,1000
592,592,592,592,1000,1000
573,573,573,573,1000,1000
603,603,603,603,1000,1000
598,598,598,598,1000,1000
604,604,604,604,1000,1000
573,573,573,573,1000,1000
589,589,589,589,1000,1000
631,631,631,1000,1000,1000
594,594,594,594,1000,1000
622,622,622,1000,1000,1000
608,608,608,609,1000,1000
572,572,572,572,1000,1000
590,590,590,590,1000,1000
580,580,580,580,1000,1000
583,583,583,583,1000,1000
604,604,604,604,1000,1000
606,606,606,606,1000,1000
620,620,620,621,1000,1000
595,595,595,595,1000,1000
579,579,579,579,1000,1000
624,624,624,632,1000,1000
602,602,602,602,1000,1000
564,564,564,564,1000,1000
586,586,586,586,1000,1000
595,595,595,595,1000,1000
604,604,604,604,1000,1000
599,599,599,599,1000,1000
589,589,589,589,1000,1000
621,621,621,627,1000,1000
631,631,631,1000,1000,1000
576,576,576,576,1000,1000
615,615,615,616,1000,1000
623,623,623,1000,1000,1000
630,630,630,1000,1000,1000
603,603,603,603,1000,1000
609,609,609,609,1000,1000
591,591,591,591,1000,1000
604,604,604,604,1000,1000
561,561,561,561,1000,1000
611,611,611,611,1000,1000
