,realization,node,resistance,metric,max_level,avg_level
0,0,543,0.2,1000,1,0.312
1,0,543,0.3,1000,1,0.312
2,0,543,0.4,1000,1,0.312
3,0,543,0.5,1000,3,0.776
4,0,543,0.6,688,1,0.312
5,0,543,0.7,688,1,0.312
6,0,543,0.8,688,1,0.312
7,0,97,0.2,1000,1,0.311
8,0,97,0.3,1000,1,0.311
9,0,97,0.4,1000,1,0.311
10,0,97,0.5,1000,3,0.793
11,0,97,0.6,689,1,0.311
12,0,97,0.7,689,1,0.311
13,0,97,0.8,689,1,0.311
14,0,435,0.2,1000,1,0.299
15,0,435,0.3,1000,1,0.299
16,0,435,0.4,1000,1,0.299
17,0,435,0.5,1000,3,0.524
18,0,435,0.6,701,1,0.299
19,0,435,0.7,701,1,0.299
20,0,435,0.8,701,1,0.299
21,0,224,0.2,1000,1,0.321
22,0,224,0.3,1000,1,0.321
23,0,224,0.4,1000,1,0.321
24,0,224,0.5,1000,6,1.707
25,0,224,0.6,679,1,0.321
26,0,224,0.7,679,1,0.321
27,0,224,0.8,679,1,0.321
28,0,528,0.2,1000,1,0.327
29,0,528,0.3,1000,1,0.327
30,0,528,0.4,1000,1,0.327
31,0,528,0.5,680,4,1.268
32,0,528,0.6,673,1,0.327
33,0,528,0.7,673,1,0.327
34,0,528,0.8,673,1,0.327
35,0,428,0.2,1000,1,0.31
36,0,428,0.3,1000,1,0.31
37,0,428,0.4,1000,1,0.31
38,0,428,0.5,1000,3,0.717
39,0,428,0.6,690,1,0.31
40,0,428,0.7,690,1,0.31
41,0,428,0.8,690,1,0.31
42,0,275,0.2,1000,1,0.297
43,0,275,0.3,1000,1,0.297
44,0,275,0.4,1000,1,0.297
45,0,275,0.5,1000,2,0.518
46,0,275,0.6,703,1,0.297
47,0,275,0.7,703,1,0.297
48,0,275,0.8,703,1,0.297
49,0,978,0.2,1000,1,0.301
50,0,978,0.3,1000,1,0.301
51,0,978,0.4,1000,1,0.301
52,0,978,0.5,1000,2,0.535
53,0,978,0.6,699,1,0.301
54,0,978,0.7,699,1,0.301
55,0,978,0.8,699,1,0.301
56,0,699,0.2,1000,1,0.286
57,0,699,0.3,1000,1,0.286
58,0,699,0.4,1000,1,0.286
59,0,699,0.5,1000,2,0.429
60,0,699,0.6,714,1,0.286
61,0,699,0.7,714,1,0.286
62,0,699,0.8,714,1,0.286
63,0,937,0.2,1000,1,0.305
64,0,937,0.3,1000,1,0.305
65,0,937,0.4,1000,1,0.305
66,0,937,0.5,1000,3,0.626
67,0,937,0.6,695,1,0.305
68,0,937,0.7,695,1,0.305
69,0,937,0.8,695,1,0.305
70,0,226,0.2,1000,1,0.303
71,0,226,0.3,1000,1,0.303
72,0,226,0.4,1000,1,0.303
73,0,226,0.5,1000,3,0.567
74,0,226,0.6,697,1,0.303
75,0,226,0.7,697,1,0.303
76,0,226,0.8,697,1,0.303
77,0,190,0.2,1000,1,0.268
78,0,190,0.3,1000,1,0.268
79,0,190,0.4,1000,1,0.268
80,0,190,0.5,1000,2,0.31
81,0,190,0.6,732,1,0.268
82,0,190,0.7,732,1,0.268
83,0,190,0.8,732,1,0.268
84,0,404,0.2,1000,1,0.293
85,0,404,0.3,1000,1,0.293
86,0,404,0.4,1000,1,0.293
87,0,404,0.5,1000,2,0.486
88,0,404,0.6,707,1,0.293
89,0,404,0.7,707,1,0.293
90,0,404,0.8,707,1,0.293
91,0,179,0.2,1000,1,0.292
92,0,179,0.3,1000,1,0.292
93,0,179,0.4,1000,1,0.292
94,0,179,0.5,1000,2,0.473
95,0,179,0.6,708,1,0.292
96,0,179,0.7,708,1,0.292
97,0,179,0.8,708,1,0.292
98,0,991,0.2,1000,1,0.304
99,0,991,0.3,1000,1,0.304
100,0,991,0.4,1000,1,0.304
101,0,991,0.5,1000,3,0.603
102,0,991,0.6,696,1,0.304
103,0,991,0.7,696,1,0.304
104,0,991,0.8,696,1,0.304
105,0,934,0.2,1000,1,0.296
106,0,934,0.3,1000,1,0.296
107,0,934,0.4,1000,1,0.296
108,0,934,0.5,1000,2,0.507
109,0,934,0.6,704,1,0.296
110,0,934,0.7,704,1,0.296
111,0,934,0.8,704,1,0.296
112,0,59,0.2,1000,1,0.313
113,0,59,0.3,1000,1,0.313
114,0,59,0.4,1000,1,0.313
115,0,59,0.5,1000,4,0.946
116,0,59,0.6,687,1,0.313
117,0,59,0.7,687,1,0.313
118,0,59,0.8,687,1,0.313
119,0,989,0.2,1000,1,0.316
120,0,989,0.3,1000,1,0.316
121,0,989,0.4,1000,1,0.316
122,0,989,0.5,1000,3,0.836
123,0,989,0.6,684,1,0.316
124,0,989,0.7,684,1,0.316
125,0,989,0.8,684,1,0.316
126,0,634,0.2,1000,1,0.284
127,0,634,0.3,1000,1,0.284
128,0,634,0.4,1000,1,0.284
129,0,634,0.5,1000,2,0.419
130,0,634,0.6,716,1,0.284
131,0,634,0.7,716,1,0.284
132,0,634,0.8,716,1,0.284
133,0,259,0.2,1000,1,0.292
134,0,259,0.3,1000,1,0.292
135,0,259,0.4,1000,1,0.292
136,0,259,0.5,1000,2,0.462
137,0,259,0.6,708,1,0.292
138,0,259,0.7,708,1,0.292
139,0,259,0.8,708,1,0.292
140,0,92,0.2,1000,1,0.269
141,0,92,0.3,1000,1,0.269
142,0,92,0.4,1000,1,0.269
143,0,92,0.5,1000,2,0.317
144,0,92,0.6,731,1,0.269
145,0,92,0.7,731,1,0.269
146,0,92,0.8,731,1,0.269
147,0,958,0.2,1000,1,0.302
148,0,958,0.3,1000,1,0.302
149,0,958,0.4,1000,1,0.302
150,0,958,0.5,1000,3,0.581
151,0,958,0.6,698,1,0.302
152,0,958,0.7,698,1,0.302
153,0,958,0.8,698,1,0.302
154,0,650,0.2,1000,1,0.295
155,0,650,0.3,1000,1,0.295
156,0,650,0.4,1000,1,0.295
157,0,650,0.5,1000,2,0.503
158,0,650,0.6,705,1,0.295
159,0,650,0.7,705,1,0.295
160,0,650,0.8,705,1,0.295
