resistance,node,metric,max_level,avg_level
0.2,2,1000.0,1.0,0.29880000000000007
0.2,17,1000.0,1.0,0.3006600000000001
0.2,26,1000.0,1.0,0.30149999999999993
0.2,32,1000.0,1.0,0.30068
0.2,42,1000.0,1.0,0.29702
0.2,51,1000.0,1.0,0.29757999999999996
0.2,57,1000.0,1.0,0.30387999999999993
0.2,59,1000.0,1.0,0.3002599999999999
0.2,92,1000.0,1.0,0.29678000000000004
0.2,97,1000.0,1.0,0.30302
0.2,111,1000.0,1.0,0.29824000000000006
0.2,121,1000.0,1.0,0.30155999999999994
0.2,139,1000.0,1.0,0.2952599999999999
0.2,157,1000.0,1.0,0.30083999999999994
0.2,161,1000.0,1.0,0.29985999999999996
0.2,179,1000.0,1.0,0.29817999999999995
0.2,180,1000.0,1.0,0.29942
0.2,190,1000.0,1.0,0.29607999999999995
0.2,223,1000.0,1.0,0.2988
0.2,224,1000.0,1.0,0.30058
0.2,226,1000.0,1.0,0.2975199999999999
0.2,259,1000.0,1.0,0.30018
0.2,273,1000.0,1.0,0.30004
0.2,275,1000.0,1.0,0.30169999999999997
0.2,283,1000.0,1.0,0.3031400000000001
0.2,284,1000.0,1.0,0.29722000000000004
0.2,291,1000.0,1.0,0.29708000000000007
0.2,299,1000.0,1.0,0.29806
0.2,304,1000.0,1.0,0.30218000000000006
0.2,308,1000.0,1.0,0.3030999999999999
0.2,313,1000.0,1.0,0.3007199999999999
0.2,321,1000.0,1.0,0.2977
0.2,338,1000.0,1.0,0.29708000000000007
0.2,344,1000.0,1.0,0.29788000000000003
0.2,360,1000.0,1.0,0.3000399999999999
0.2,365,1000.0,1.0,0.29912000000000005
0.2,379,1000.0,1.0,0.30110000000000003
0.2,385,1000.0,1.0,0.30402000000000007
0.2,387,1000.0,1.0,0.2977999999999999
0.2,388,1000.0,1.0,0.29825999999999997
0.2,404,1000.0,1.0,0.3003800000000001
0.2,407,1000.0,1.0,0.29972
0.2,428,1000.0,1.0,0.30078
0.2,435,1000.0,1.0,0.3034400000000001
0.2,440,1000.0,1.0,0.3046
0.2,483,1000.0,1.0,0.30323999999999995
0.2,489,1000.0,1.0,0.2982
0.2,495,1000.0,1.0,0.29985999999999996
0.2,498,1000.0,1.0,0.2989399999999998
0.2,528,1000.0,1.0,0.3013199999999999
0.2,540,1000.0,1.0,0.30006000000000005
0.2,543,1000.0,1.0,0.29892
0.2,570,1000.0,1.0,0.30269999999999997
0.2,583,1000.0,1.0,0.30082
0.2,584,1000.0,1.0,0.30135999999999996
0.2,586,1000.0,1.0,0.3003200000000001
0.2,592,1000.0,1.0,0.29618000000000005
0.2,608,1000.0,1.0,0.2993
0.2,634,1000.0,1.0,0.29796
0.2,647,1000.0,1.0,0.3019199999999999
0.2,650,1000.0,1.0,0.3032
0.2,656,1000.0,1.0,0.3013799999999999
0.2,680,1000.0,1.0,0.30116
0.2,682,1000.0,1.0,0.30102000000000007
0.2,699,1000.0,1.0,0.29872
0.2,725,1000.0,1.0,0.30006
0.2,727,1000.0,1.0,0.30072
0.2,728,1000.0,1.0,0.3019
0.2,729,1000.0,1.0,0.29713999999999996
0.2,756,1000.0,1.0,0.29739999999999994
0.2,806,1000.0,1.0,0.30154
0.2,812,1000.0,1.0,0.29694
0.2,822,1000.0,1.0,0.30366
0.2,827,1000.0,1.0,0.29924
0.2,842,1000.0,1.0,0.2981
0.2,850,1000.0,1.0,0.30198
0.2,851,1000.0,1.0,0.29797999999999997
0.2,861,1000.0,1.0,0.3022199999999999
0.2,864,1000.0,1.0,0.30154
0.2,876,1000.0,1.0,0.30482
0.2,890,1000.0,1.0,0.29967999999999995
0.2,908,1000.0,1.0,0.30394000000000004
0.2,921,1000.0,1.0,0.30051999999999995
0.2,926,1000.0,1.0,0.30005999999999994
0.2,929,1000.0,1.0,0.2987599999999999
0.2,934,1000.0,1.0,0.30239999999999995
0.2,937,1000.0,1.0,0.29878000000000005
0.2,946,1000.0,1.0,0.2994
0.2,947,1000.0,1.0,0.2982
0.2,957,1000.0,1.0,0.2989200000000001
0.2,958,1000.0,1.0,0.2982
0.2,963,1000.0,1.0,0.30116000000000004
0.2,974,1000.0,1.0,0.30032000000000003
0.2,978,1000.0,1.0,0.30047999999999997
0.2,983,1000.0,1.0,0.2987000000000001
0.2,989,1000.0,1.0,0.29936
0.2,991,1000.0,1.0,0.30064
0.3,2,1000.0,1.0,0.29880000000000007
0.3,17,1000.0,1.0,0.3006600000000001
0.3,26,1000.0,1.0,0.30149999999999993
0.3,32,1000.0,1.0,0.30068
0.3,42,1000.0,1.0,0.29702
0.3,51,1000.0,1.0,0.29757999999999996
0.3,57,1000.0,1.0,0.30387999999999993
0.3,59,1000.0,1.0,0.3002599999999999
0.3,92,1000.0,1.0,0.29678000000000004
0.3,97,1000.0,1.0,0.30302
0.3,111,1000.0,1.0,0.29824000000000006
0.3,121,1000.0,1.0,0.30155999999999994
0.3,139,1000.0,1.0,0.2952599999999999
0.3,157,1000.0,1.0,0.30083999999999994
0.3,161,1000.0,1.0,0.29985999999999996
0.3,179,1000.0,1.0,0.29817999999999995
0.3,180,1000.0,1.0,0.29942
0.3,190,1000.0,1.0,0.29607999999999995
0.3,223,1000.0,1.0,0.2988
0.3,224,1000.0,1.0,0.30058
0.3,226,1000.0,1.0,0.2975199999999999
0.3,259,1000.0,1.0,0.30018
0.3,273,1000.0,1.0,0.30004
0.3,275,1000.0,1.0,0.30169999999999997
0.3,283,1000.0,1.0,0.3031400000000001
0.3,284,1000.0,1.0,0.29722000000000004
0.3,291,1000.0,1.0,0.29708000000000007
0.3,299,1000.0,1.0,0.29806
0.3,304,1000.0,1.0,0.30218000000000006
0.3,308,1000.0,1.0,0.3030999999999999
0.3,313,1000.0,1.0,0.3007199999999999
0.3,321,1000.0,1.0,0.2977
0.3,338,1000.0,1.0,0.29708000000000007
0.3,344,1000.0,1.0,0.29788000000000003
0.3,360,1000.0,1.0,0.3000399999999999
0.3,365,1000.0,1.0,0.29912000000000005
0.3,379,1000.0,1.0,0.30110000000000003
0.3,385,1000.0,1.0,0.30402000000000007
