resistance,metric,max_level,avg_level
0.2,10000.0,1.0,0.39991668
0.3,10000.0,1.0,0.39991668
0.4,6000.8332,1.0,0.39991668
0.5,6000.8332,1.0,0.39991668
0.6,6000.8332,1.0,0.39991668
0.7,6000.8332,1.0,0.39991668
0.8,6000.8332,1.0,0.39991668
