resistance,metric,max_level,avg_level
0.2,10000.0,1.0,0.1999963999999996
0.3,10000.0,1.0,0.1999963999999996
0.4,10000.0,1.0,0.1999963999999996
0.5,10000.0,1.0,0.1999963999999996
0.6,10000.0,1.0,0.1999963999999996
0.7,8000.036,1.0,0.1999963999999996
0.8,8000.036,1.0,0.1999963999999996
