resistance,metric,max_level,avg_level
0.2,1000.0,1.0,0.20006060000000014
0.3,1000.0,1.0,0.20006060000000014
0.4,1000.0,1.0,0.20006060000000014
0.5,1000.0,1.0,0.20006060000000014
0.6,1000.0,1.2252,0.20109700000000008
0.7,799.9424,1.0028,0.20044240000000016
0.8,799.9394,1.0,0.20006060000000014
