,realization,node,resistance,metric,max_level,avg_level
0,0,8852,0.2,10000,1,0.3934
1,0,8852,0.3,10000,1,0.3934
2,0,8852,0.4,6066,1,0.3934
3,0,8852,0.5,6066,1,0.3934
4,0,8852,0.6,6066,1,0.3934
5,0,8852,0.7,6066,1,0.3934
6,0,8852,0.8,6066,1,0.3934
7,0,3174,0.2,10000,1,0.4002
8,0,3174,0.3,10000,1,0.4002
9,0,3174,0.4,5998,1,0.4002
10,0,3174,0.5,5998,1,0.4002
11,0,3174,0.6,5998,1,0.4002
12,0,3174,0.7,5998,1,0.4002
13,0,3174,0.8,5998,1,0.4002
14,0,9733,0.2,10000,1,0.3994
15,0,9733,0.3,10000,1,0.3994
16,0,9733,0.4,6006,1,0.3994
17,0,9733,0.5,6006,1,0.3994
18,0,9733,0.6,6006,1,0.3994
19,0,9733,0.7,6006,1,0.3994
20,0,9733,0.8,6006,1,0.3994
21,0,4677,0.2,10000,1,0.397
22,0,4677,0.3,10000,1,0.397
23,0,4677,0.4,6030,1,0.397
24,0,4677,0.5,6030,1,0.397
25,0,4677,0.6,6030,1,0.397
26,0,4677,0.7,6030,1,0.397
27,0,4677,0.8,6030,1,0.397
28,0,1061,0.2,10000,1,0.4023
29,0,1061,0.3,10000,1,0.4023
30,0,1061,0.4,5977,1,0.4023
31,0,1061,0.5,5977,1,0.4023
32,0,1061,0.6,5977,1,0.4023
33,0,1061,0.7,5977,1,0.4023
34,0,1061,0.8,5977,1,0.4023
35,0,5765,0.2,10000,1,0.3987
36,0,5765,0.3,10000,1,0.3987
37,0,5765,0.4,6013,1,0.3987
38,0,5765,0.5,6013,1,0.3987
39,0,5765,0.6,6013,1,0.3987
40,0,5765,0.7,6013,1,0.3987
41,0,5765,0.8,6013,1,0.3987
42,0,8544,0.2,10000,1,0.4027
43,0,8544,0.3,10000,1,0.4027
44,0,8544,0.4,5973,1,0.4027
45,0,8544,0.5,5973,1,0.4027
46,0,8544,0.6,5973,1,0.4027
47,0,8544,0.7,5973,1,0.4027
48,0,8544,0.8,5973,1,0.4027
49,0,4332,0.2,10000,1,0.4006
50,0,4332,0.3,10000,1,0.4006
51,0,4332,0.4,5994,1,0.4006
52,0,4332,0.5,5994,1,0.4006
53,0,4332,0.6,5994,1,0.4006
54,0,4332,0.7,5994,1,0.4006
55,0,4332,0.8,5994,1,0.4006
56,0,9961,0.2,10000,1,0.4078
57,0,9961,0.3,10000,1,0.4078
58,0,9961,0.4,5922,1,0.4078
59,0,9961,0.5,5922,1,0.4078
60,0,9961,0.6,5922,1,0.4078
61,0,9961,0.7,5922,1,0.4078
62,0,9961,0.8,5922,1,0.4078
63,0,4315,0.2,10000,1,0.4099
64,0,4315,0.3,10000,1,0.4099
65,0,4315,0.4,5901,1,0.4099
66,0,4315,0.5,5901,1,0.4099
67,0,4315,0.6,5901,1,0.4099
68,0,4315,0.7,5901,1,0.4099
69,0,4315,0.8,5901,1,0.4099
70,0,4640,0.2,10000,1,0.3944
71,0,4640,0.3,10000,1,0.3944
72,0,4640,0.4,6056,1,0.3944
73,0,4640,0.5,6056,1,0.3944
74,0,4640,0.6,6056,1,0.3944
75,0,4640,0.7,6056,1,0.3944
76,0,4640,0.8,6056,1,0.3944
77,0,7119,0.2,10000,1,0.3923
78,0,7119,0.3,10000,1,0.3923
79,0,7119,0.4,6077,1,0.3923
80,0,7119,0.5,6077,1,0.3923
81,0,7119,0.6,6077,1,0.3923
82,0,7119,0.7,6077,1,0.3923
83,0,7119,0.8,6077,1,0.3923
84,0,1709,0.2,10000,1,0.3972
85,0,1709,0.3,10000,1,0.3972
86,0,1709,0.4,6028,1,0.3972
87,0,1709,0.5,6028,1,0.3972
88,0,1709,0.6,6028,1,0.3972
89,0,1709,0.7,6028,1,0.3972
90,0,1709,0.8,6028,1,0.3972
91,0,1210,0.2,10000,1,0.3941
92,0,1210,0.3,10000,1,0.3941
93,0,1210,0.4,6059,1,0.3941
94,0,1210,0.5,6059,1,0.3941
95,0,1210,0.6,6059,1,0.3941
96,0,1210,0.7,6059,1,0.3941
97,0,1210,0.8,6059,1,0.3941
98,0,4770,0.2,10000,1,0.3912
99,0,4770,0.3,10000,1,0.3912
100,0,4770,0.4,6088,1,0.3912
101,0,4770,0.5,6088,1,0.3912
102,0,4770,0.6,6088,1,0.3912
103,0,4770,0.7,6088,1,0.3912
104,0,4770,0.8,6088,1,0.3912
105,0,8027,0.2,10000,1,0.3932
106,0,8027,0.3,10000,1,0.3932
107,0,8027,0.4,6068,1,0.3932
108,0,8027,0.5,6068,1,0.3932
109,0,8027,0.6,6068,1,0.3932
110,0,8027,0.7,6068,1,0.3932
111,0,8027,0.8,6068,1,0.3932
112,0,8246,0.2,10000,1,0.402
113,0,8246,0.3,10000,1,0.402
114,0,8246,0.4,5980,1,0.402
115,0,8246,0.5,5980,1,0.402
116,0,8246,0.6,5980,1,0.402
117,0,8246,0.7,5980,1,0.402
