resistance,node,metric,max_level,avg_level
0.2,4,1000.0,1.0,0.39570000000000016
0.2,6,1000.0,1.0,0.4018399999999999
0.2,8,1000.0,1.0,0.4003
0.2,15,1000.0,1.0,0.39759999999999995
0.2,19,1000.0,1.0,0.39708
0.2,21,1000.0,1.0,0.40247999999999995
0.2,25,1000.0,1.0,0.3994
0.2,26,1000.0,1.0,0.39614000000000005
0.2,33,1000.0,1.0,0.40003999999999995
0.2,57,1000.0,1.0,0.39996000000000004
0.2,95,1000.0,1.0,0.39908
0.2,114,1000.0,1.0,0.40204
0.2,117,1000.0,1.0,0.40177999999999997
0.2,121,1000.0,1.0,0.39627999999999985
0.2,140,1000.0,1.0,0.39852
0.2,146,1000.0,1.0,0.4002000000000001
0.2,177,1000.0,1.0,0.40075999999999984
0.2,179,1000.0,1.0,0.39930000000000004
0.2,187,1000.0,1.0,0.3986400000000001
0.2,194,1000.0,1.0,0.3998999999999999
0.2,198,1000.0,1.0,0.39777999999999997
0.2,201,1000.0,1.0,0.39826000000000006
0.2,207,1000.0,1.0,0.40208
0.2,235,1000.0,1.0,0.40053999999999995
0.2,244,1000.0,1.0,0.39803999999999995
0.2,248,1000.0,1.0,0.40114
0.2,249,1000.0,1.0,0.40020000000000006
0.2,254,1000.0,1.0,0.4012400000000001
0.2,275,1000.0,1.0,0.3969599999999998
0.2,282,1000.0,1.0,0.39946
0.2,283,1000.0,1.0,0.39884000000000003
0.2,289,1000.0,1.0,0.3986000000000001
0.2,298,1000.0,1.0,0.3988800000000001
0.2,299,1000.0,1.0,0.40179999999999993
0.2,306,1000.0,1.0,0.3973600000000001
0.2,322,1000.0,1.0,0.39632
0.2,325,1000.0,1.0,0.4046800000000001
0.2,327,1000.0,1.0,0.4018999999999998
0.2,346,1000.0,1.0,0.39803999999999995
0.2,352,1000.0,1.0,0.39862
0.2,400,1000.0,1.0,0.40321999999999997
0.2,405,1000.0,1.0,0.40242000000000006
0.2,410,1000.0,1.0,0.40006
0.2,411,1000.0,1.0,0.3993200000000001
0.2,414,1000.0,1.0,0.40056
0.2,415,1000.0,1.0,0.3998400000000001
0.2,423,1000.0,1.0,0.39712
0.2,424,1000.0,1.0,0.39798
0.2,431,1000.0,1.0,0.40334000000000003
0.2,433,1000.0,1.0,0.39848
0.2,447,1000.0,1.0,0.3947200000000002
0.2,459,1000.0,1.0,0.3970199999999998
0.2,461,1000.0,1.0,0.39833999999999997
0.2,488,1000.0,1.0,0.40326
0.2,502,1000.0,1.0,0.4036400000000001
0.2,503,1000.0,1.0,0.40049999999999997
0.2,507,1000.0,1.0,0.39954
0.2,509,1000.0,1.0,0.40352000000000005
0.2,511,1000.0,1.0,0.40214
0.2,513,1000.0,1.0,0.4014599999999999
0.2,537,1000.0,1.0,0.39873999999999993
0.2,538,1000.0,1.0,0.40112000000000003
0.2,539,1000.0,1.0,0.4022599999999999
0.2,541,1000.0,1.0,0.3995200000000001
0.2,587,1000.0,1.0,0.4025600000000001
0.2,595,1000.0,1.0,0.4014600000000002
0.2,615,1000.0,1.0,0.40081999999999995
0.2,622,1000.0,1.0,0.40292000000000017
0.2,625,1000.0,1.0,0.40454000000000007
0.2,643,1000.0,1.0,0.39749999999999985
0.2,652,1000.0,1.0,0.39757999999999993
0.2,669,1000.0,1.0,0.39901999999999993
0.2,672,1000.0,1.0,0.39858000000000016
0.2,673,1000.0,1.0,0.39254
0.2,689,1000.0,1.0,0.4018999999999999
0.2,693,1000.0,1.0,0.4008
0.2,711,1000.0,1.0,0.39634
0.2,727,1000.0,1.0,0.3986
0.2,743,1000.0,1.0,0.40001999999999976
0.2,750,1000.0,1.0,0.39940000000000003
0.2,775,1000.0,1.0,0.39874000000000004
0.2,782,1000.0,1.0,0.39836
0.2,819,1000.0,1.0,0.39878000000000013
0.2,824,1000.0,1.0,0.40009999999999996
0.2,830,1000.0,1.0,0.3983399999999999
0.2,832,1000.0,1.0,0.39958000000000005
0.2,854,1000.0,1.0,0.4012599999999999
0.2,880,1000.0,1.0,0.401
0.2,884,1000.0,1.0,0.39962000000000025
0.2,903,1000.0,1.0,0.39427999999999996
0.2,919,1000.0,1.0,0.4014399999999999
0.2,937,1000.0,1.0,0.40056000000000014
0.2,938,1000.0,1.0,0.39868000000000003
0.2,973,1000.0,1.0,0.3996999999999998
0.2,981,1000.0,1.0,0.3996
0.2,993,1000.0,1.0,0.40190000000000003
0.2,994,1000.0,1.0,0.40222
0.3,4,1000.0,1.0,0.39570000000000016
0.3,6,1000.0,1.0,0.4018399999999999
0.3,8,1000.0,1.02,0.40031999999999995
0.3,15,1000.0,1.0,0.39759999999999995
0.3,19,1000.0,1.0,0.39708
0.3,21,1000.0,1.0,0.40247999999999995
0.3,25,1000.0,1.04,0.39944
0.3,26,1000.0,1.0,0.39614000000000005
0.3,33,1000.0,1.0,0.40003999999999995
0.3,57,1000.0,1.04,0.40002000000000004
0.3,95,1000.0,1.0,0.39908
0.3,114,1000.0,1.0,0.40204
0.3,117,1000.0,1.0,0.40177999999999997
0.3,121,1000.0,1.0,0.39627999999999985
0.3,140,1000.0,1.04,0.39855999999999986
0.3,146,1000.0,1.0,0.4002000000000001
0.3,177,1000.0,1.02,0.4007799999999999
0.3,179,1000.0,1.0,0.39930000000000004
0.3,187,1000.0,1.0,0.3986400000000001
0.3,194,1000.0,1.0,0.3998999999999999
0.3,198,1000.0,1.0,0.39777999999999997
0.3,201,1000.0,1.0,0.39826000000000006
0.3,207,1000.0,1.0,0.40208
0.3,235,1000.0,1.0,0.40053999999999995
0.3,244,1000.0,1.0,0.39803999999999995
0.3,248,1000.0,1.04,0.40118000000000004
0.3,249,1000.0,1.0,0.40020000000000006
0.3,254,1000.0,1.0,0.4012400000000001
0.3,275,1000.0,1.0,0.3969599999999998
0.3,282,1000.0,1.0,0.39946
0.3,283,1000.0,1.0,0.39884000000000003
0.3,289,1000.0,1.02,0.3986200000000001
0.3,298,1000.0,1.0,0.3988800000000001
0.3,299,1000.0,1.0,0.40179999999999993
0.3,306,1000.0,1.0,0.3973600000000001
0.3,322,1000.0,1.0,0.39632
0.3,325,1000.0,1.02,0.40470000000000006
0.3,327,1000.0,1.0,0.4018999999999998
0.3,346,1000.0,1.02,0.39805999999999997
0.3,352,1000.0,1.0,0.39862
0.3,400,1000.0,1.0,0.40321999999999997
0.3,405,1000.0,1.04,0.40247999999999995
0.3,410,1000.0,1.02,0.40009999999999996
0.3,411,1000.0,1.02,0.39936000000000005
0.3,414,1000.0,1.02,0.40064000000000005
0.3,415,1000.0,1.0,0.3998400000000001
0.3,423,1000.0,1.02,0.39714
0.3,424,1000.0,1.04,0.39802
0.3,431,1000.0,1.02,0.40336000000000005
0.3,433,1000.0,1.0,0.39848
0.3,447,1000.0,1.0,0.3947200000000002
0.3,459,1000.0,1.02,0.3970599999999998
0.3,461,1000.0,1.02,0.39835999999999994
0.3,488,1000.0,1.0,0.40326
0.3,502,1000.0,1.0,0.4036400000000001
0.3,503,1000.0,1.0,0.40049999999999997
0.3,507,1000.0,1.0,0.39954
0.3,509,1000.0,1.0,0.40352000000000005
0.3,511,1000.0,1.0,0.40214
0.3,513,1000.0,1.02,0.4015199999999999
0.3,537,1000.0,1.02,0.3987599999999999
0.3,538,1000.0,1.0,0.40112000000000003
