,realization,node,resistance,metric,max_level,avg_level
0,0,316,0.25,1000,1,0.414
1,0,316,0.35,1000,2,0.601
2,0,316,0.45,586,1,0.414
3,0,316,0.55,586,1,0.414
4,0,316,0.65,586,1,0.414
5,0,316,0.75,586,1,0.414
6,0,410,0.25,1000,1,0.392
7,0,410,0.35,1000,2,0.435
8,0,410,0.45,608,1,0.392
9,0,410,0.55,608,1,0.392
10,0,410,0.65,608,1,0.392
11,0,410,0.75,608,1,0.392
12,0,325,0.25,1000,1,0.389
13,0,325,0.35,1000,2,0.43
14,0,325,0.45,611,1,0.389
15,0,325,0.55,611,1,0.389
16,0,325,0.65,611,1,0.389
17,0,325,0.75,611,1,0.389
18,0,882,0.25,1000,1,0.402
19,0,882,0.35,1000,2,0.487
20,0,882,0.45,598,1,0.402
21,0,882,0.55,598,1,0.402
22,0,882,0.65,598,1,0.402
23,0,882,0.75,598,1,0.402
24,0,607,0.25,1000,1,0.389
25,0,607,0.35,1000,2,0.426
26,0,607,0.45,611,1,0.389
27,0,607,0.55,611,1,0.389
28,0,607,0.65,611,1,0.389
29,0,607,0.75,611,1,0.389
30,0,982,0.25,1000,1,0.396
31,0,982,0.35,1000,2,0.465
32,0,982,0.45,604,1,0.396
33,0,982,0.55,604,1,0.396
34,0,982,0.65,604,1,0.396
35,0,982,0.75,604,1,0.396
36,0,508,0.25,1000,1,0.38
37,0,508,0.35,1000,2,0.394
38,0,508,0.45,620,1,0.38
39,0,508,0.55,620,1,0.38
40,0,508,0.65,620,1,0.38
41,0,508,0.75,620,1,0.38
42,0,714,0.25,1000,1,0.408
43,0,714,0.35,1000,2,0.558
44,0,714,0.45,592,1,0.408
45,0,714,0.55,592,1,0.408
46,0,714,0.65,592,1,0.408
47,0,714,0.75,592,1,0.408
48,0,966,0.25,1000,1,0.425
49,0,966,0.35,1000,2,0.707
50,0,966,0.45,575,1,0.425
51,0,966,0.55,575,1,0.425
52,0,966,0.65,575,1,0.425
53,0,966,0.75,575,1,0.425
54,0,610,0.25,1000,1,0.381
55,0,610,0.35,1000,2,0.397
56,0,610,0.45,619,1,0.381
57,0,610,0.55,619,1,0.381
58,0,610,0.65,619,1,0.381
59,0,610,0.75,619,1,0.381
60,0,207,0.25,1000,1,0.419
61,0,207,0.35,1000,2,0.653
62,0,207,0.45,581,1,0.419
63,0,207,0.55,581,1,0.419
64,0,207,0.65,581,1,0.419
65,0,207,0.75,581,1,0.419
66,0,567,0.25,1000,1,0.404
67,0,567,0.35,1000,2,0.51
68,0,567,0.45,596,1,0.404
69,0,567,0.55,596,1,0.404
70,0,567,0.65,596,1,0.404
71,0,567,0.75,596,1,0.404
72,0,888,0.25,1000,1,0.386
73,0,888,0.35,1000,2,0.412
74,0,888,0.45,614,1,0.386
75,0,888,0.55,614,1,0.386
76,0,888,0.65,614,1,0.386
77,0,888,0.75,614,1,0.386
78,0,667,0.25,1000,1,0.404
79,0,667,0.35,1000,2,0.503
80,0,667,0.45,596,1,0.404
81,0,667,0.55,596,1,0.404
82,0,667,0.65,596,1,0.404
83,0,667,0.75,596,1,0.404
84,0,248,0.25,1000,1,0.408
85,0,248,0.35,1000,2,0.543
86,0,248,0.45,592,1,0.408
87,0,248,0.55,592,1,0.408
88,0,248,0.65,592,1,0.408
89,0,248,0.75,592,1,0.408
90,0,115,0.25,1000,1,0.419
91,0,115,0.35,1000,2,0.652
92,0,115,0.45,581,1,0.419
93,0,115,0.55,581,1,0.419
94,0,115,0.65,581,1,0.419
95,0,115,0.75,581,1,0.419
96,0,572,0.25,1000,1,0.415
97,0,572,0.35,1000,2,0.614
98,0,572,0.45,585,1,0.415
99,0,572,0.55,585,1,0.415
100,0,572,0.65,585,1,0.415
101,0,572,0.75,585,1,0.415
102,0,195,0.25,1000,1,0.407
103,0,195,0.35,1000,2,0.541
104,0,195,0.45,593,1,0.407
105,0,195,0.55,593,1,0.407
106,0,195,0.65,593,1,0.407
107,0,195,0.75,593,1,0.407
108,0,555,0.25,1000,1,0.371
109,0,555,0.35,1000,2,0.377
110,0,555,0.45,629,1,0.371
111,0,555,0.55,629,1,0.371
112,0,555,0.65,629,1,0.371
113,0,555,0.75,629,1,0.371
114,0,874,0.25,1000,1,0.395
115,0,874,0.35,1000,2,0.461
116,0,874,0.45,605,1,0.395
117,0,874,0.55,605,1,0.395
118,0,874,0.65,605,1,0.395
119,0,874,0.75,605,1,0.395
120,0,452,0.25,1000,1,0.395
121,0,452,0.35,1000,2,0.439
122,0,452,0.45,605,1,0.395
123,0,452,0.55,605,1,0.395
124,0,452,0.65,605,1,0.395
125,0,452,0.75,605,1,0.395
126,0,980,0.25,1000,1,0.402
127,0,980,0.35,1000,2,0.501
128,0,980,0.45,598,1,0.402
129,0,980,0.55,598,1,0.402
130,0,980,0.65,598,1,0.402
131,0,980,0.75,598,1,0.402
132,0,270,0.25,1000,1,0.389
133,0,270,0.35,1000,2,0.423
134,0,270,0.45,611,1,0.389
135,0,270,0.55,611,1,0.389
136,0,270,0.65,611,1,0.389
137,0,270,0.75,611,1,0.389
138,0,904,0.25,1000,1,0.399
139,0,904,0.35,1000,2,0.468
140,0,904,0.45,601,1,0.399
141,0,904,0.55,601,1,0.399
142,0,904,0.65,601,1,0.399
143,0,904,0.75,601,1,0.399
144,0,718,0.25,1000,1,0.41
145,0,718,0.35,1000,2,0.556
146,0,718,0.45,590,1,0.41
147,0,718,0.55,590,1,0.41
148,0,718,0.65,590,1,0.41
149,0,718,0.75,590,1,0.41
150,0,986,0.25,1000,1,0.391
151,0,986,0.35,1000,2,0.425
152,0,986,0.45,609,1,0.391
153,0,986,0.55,609,1,0.391
154,0,986,0.65,609,1,0.391
155,0,986,0.75,609,1,0.391
156,0,650,0.25,1000,1,0.394
157,0,650,0.35,1000,2,0.45
158,0,650,0.45,606,1,0.394
159,0,650,0.55,606,1,0.394
160,0,650,0.65,606,1,0.394
161,0,650,0.75,606,1,0.394
162,0,989,0.25,1000,1,0.414
163,0,989,0.35,1000,2,0.595
164,0,989,0.45,586,1,0.414
165,0,989,0.55,586,1,0.414
166,0,989,0.65,586,1,0.414
167,0,989,0.75,586,1,0.414
168,0,658,0.25,1000,1,0.393
169,0,658,0.35,1000,2,0.441
170,0,658,0.45,607,1,0.393
171,0,658,0.55,607,1,0.393
172,0,658,0.65,607,1,0.393
173,0,658,0.75,607,1,0.393
174,0,99,0.25,1000,1,0.415
175,0,99,0.35,1000,2,0.61
176,0,99,0.45,585,1,0.415
177,0,99,0.55,585,1,0.415
178,0,99,0.65,585,1,0.415
179,0,99,0.75,585,1,0.415
180,0,54,0.25,1000,1,0.397
181,0,54,0.35,1000,2,0.451
182,0,54,0.45,603,1,0.397
183,0,54,0.55,603,1,0.397
184,0,54,0.65,603,1,0.397
185,0,54,0.75,603,1,0.397
186,0,652,0.25,1000,1,0.406
187,0,652,0.35,1000,2,0.523
188,0,652,0.45,594,1,0.406
189,0,652,0.55,594,1,0.406
190,0,652,0.65,594,1,0.406
191,0,652,0.75,594,1,0.406
192,0,996,0.25,1000,1,0.411
193,0,996,0.35,1000,2,0.565
194,0,996,0.45,589,1,0.411
195,0,996,0.55,589,1,0.411
196,0,996,0.65,589,1,0.411
197,0,996,0.75,589,1,0.411
198,0,829,0.25,1000,1,0.381
199,0,829,0.35,1000,2,0.394
200,0,829,0.45,619,1,0.381
201,0,829,0.55,619,1,0.381
202,0,829,0.65,619,1,0.381
203,0,829,0.75,619,1,0.381
204,0,710,0.25,1000,1,0.418
205,0,710,0.35,1000,2,0.641
206,0,710,0.45,582,1,0.418
207,0,710,0.55,582,1,0.418
208,0,710,0.65,582,1,0.418
209,0,710,0.75,582,1,0.418
210,0,814,0.25,1000,1,0.408
211,0,814,0.35,1000,2,0.529
212,0,814,0.45,592,1,0.408
213,0,814,0.55,592,1,0.408
214,0,814,0.65,592,1,0.408
215,0,814,0.75,592,1,0.408
216,0,625,0.25,1000,1,0.402
217,0,625,0.35,1000,2,0.494
218,0,625,0.45,598,1,0.402
219,0,625,0.55,598,1,0.402
220,0,625,0.65,598,1,0.402
221,0,625,0.75,598,1,0.402
222,0,960,0.25,1000,1,0.388
223,0,960,0.35,1000,2,0.42
224,0,960,0.45,612,1,0.388
225,0,960,0.55,612,1,0.388
226,0,960,0.65,612,1,0.388
227,0,960,0.75,612,1,0.388
228,0,269,0.25,1000,1,0.382
229,0,269,0.35,1000,2,0.4
230,0,269,0.45,618,1,0.382
231,0,269,0.55,618,1,0.382
232,0,269,0.65,618,1,0.382
233,0,269,0.75,618,1,0.382
234,0,486,0.25,1000,1,0.399
235,0,486,0.35,1000,2,0.477
236,0,486,0.45,601,1,0.399
237,0,486,0.55,601,1,0.399
238,0,486,0.65,601,1,0.399
239,0,486,0.75,601,1,0.399
240,0,637,0.25,1000,1,0.38
241,0,637,0.35,1000,2,0.399
242,0,637,0.45,620,1,0.38
243,0,637,0.55,620,1,0.38
244,0,637,0.65,620,1,0.38
245,0,637,0.75,620,1,0.38
246,0,243,0.25,1000,1,0.365
247,0,243,0.35,1000,2,0.366
248,0,243,0.45,635,1,0.365
249,0,243,0.55,635,1,0.365
250,0,243,0.65,635,1,0.365
251,0,243,0.75,635,1,0.365
252,0,372,0.25,1000,1,0.397
253,0,372,0.35,1000,2,0.465
254,0,372,0.45,603,1,0.397
255,0,372,0.55,603,1,0.397
256,0,372,0.65,603,1,0.397
257,0,372,0.75,603,1,0.397
258,0,729,0.25,1000,1,0.392
259,0,729,0.35,1000,2,0.43
260,0,729,0.45,608,1,0.392
261,0,729,0.55,608,1,0.392
262,0,729,0.65,608,1,0.392
263,0,729,0.75,608,1,0.392
264,0,498,0.25,1000,1,0.393
265,0,498,0.35,1000,2,0.44
266,0,498,0.45,607,1,0.393
267,0,498,0.55,607,1,0.393
268,0,498,0.65,607,1,0.393
269,0,498,0.75,607,1,0.393
270,0,295,0.25,1000,1,0.419
271,0,295,0.35,1000,2,0.666
272,0,295,0.45,581,1,0.419
273,0,295,0.55,581,1,0.419
274,0,295,0.65,581,1,0.419
275,0,295,0.75,581,1,0.419
276,0,928,0.25,1000,1,0.388
277,0,928,0.35,1000,2,0.413
278,0,928,0.45,612,1,0.388
279,0,928,0.55,612,1,0.388
280,0,928,0.65,612,1,0.388
281,0,928,0.75,612,1,0.388
282,0,761,0.25,1000,1,0.404
283,0,761,0.35,1000,2,0.506
284,0,761,0.45,596,1,0.404
285,0,761,0.55,596,1,0.404
286,0,761,0.65,596,1,0.404
287,0,761,0.75,596,1,0.404
288,0,85,0.25,1000,1,0.387
289,0,85,0.35,1000,2,0.411
290,0,85,0.45,613,1,0.387
291,0,85,0.55,613,1,0.387
292,0,85,0.65,613,1,0.387
293,0,85,0.75,613,1,0.387
294,0,859,0.25,1000,1,0.393
295,0,859,0.35,1000,2,0.443
296,0,859,0.45,607,1,0.393
297,0,859,0.55,607,1,0.393
298,0,859,0.65,607,1,0.393
299,0,859,0.75,607,1,0.393
300,0,331,0.25,1000,1,0.414
301,0,331,0.35,1000,2,0.597
302,0,331,0.45,586,1,0.414
303,0,331,0.55,586,1,0.414
304,0,331,0.65,586,1,0.414
305,0,331,0.75,586,1,0.414
306,0,337,0.25,1000,1,0.428
307,0,337,0.35,1000,2,0.747
308,0,337,0.45,572,1,0.428
309,0,337,0.55,572,1,0.428
310,0,337,0.65,572,1,0.428
311,0,337,0.75,572,1,0.428
312,0,921,0.25,1000,1,0.381
313,0,921,0.35,1000,2,0.395
314,0,921,0.45,619,1,0.381
315,0,921,0.55,619,1,0.381
316,0,921,0.65,619,1,0.381
317,0,921,0.75,619,1,0.381
318,0,331,0.25,1000,1,0.414
319,0,331,0.35,1000,2,0.597
320,0,331,0.45,586,1,0.414
321,0,331,0.55,586,1,0.414
322,0,331,0.65,586,1,0.414
323,0,331,0.75,586,1,0.414
324,0,477,0.25,1000,1,0.433
325,0,477,0.35,1000,2,0.769
326,0,477,0.45,567,1,0.433
327,0,477,0.55,567,1,0.433
328,0,477,0.65,567,1,0.433
329,0,477,0.75,567,1,0.433
330,0,907,0.25,1000,1,0.401
331,0,907,0.35,1000,2,0.484
332,0,907,0.45,599,1,0.401
333,0,907,0.55,599,1,0.401
334,0,907,0.65,599,1,0.401
335,0,907,0.75,599,1,0.401
336,0,752,0.25,1000,1,0.401
337,0,752,0.35,1000,2,0.499
338,0,752,0.45,599,1,0.401
339,0,752,0.55,599,1,0.401
340,0,752,0.65,599,1,0.401
341,0,752,0.75,599,1,0.401
342,0,311,0.25,1000,1,0.428
343,0,311,0.35,1000,2,0.741
344,0,311,0.45,572,1,0.428
345,0,311,0.55,572,1,0.428
346,0,311,0.65,572,1,0.428
347,0,311,0.75,572,1,0.428
348,0,64,0.25,1000,1,0.395
349,0,64,0.35,1000,2,0.454
350,0,64,0.45,605,1,0.395
351,0,64,0.55,605,1,0.395
352,0,64,0.65,605,1,0.395
353,0,64,0.75,605,1,0.395
354,0,825,0.25,1000,1,0.41
355,0,825,0.35,1000,2,0.569
356,0,825,0.45,590,1,0.41
357,0,825,0.55,590,1,0.41
358,0,825,0.65,590,1,0.41
359,0,825,0.75,590,1,0.41
360,0,514,0.25,1000,1,0.4
361,0,514,0.35,1000,2,0.488
362,0,514,0.45,600,1,0.4
363,0,514,0.55,600,1,0.4
364,0,514,0.65,600,1,0.4
365,0,514,0.75,600,1,0.4
366,0,159,0.25,1000,1,0.382
367,0,159,0.35,1000,2,0.397
368,0,159,0.45,618,1,0.382
369,0,159,0.55,618,1,0.382
370,0,159,0.65,618,1,0.382
371,0,159,0.75,618,1,0.382
372,0,272,0.25,1000,1,0.38
373,0,272,0.35,1000,2,0.393
374,0,272,0.45,620,1,0.38
375,0,272,0.55,620,1,0.38
376,0,272,0.65,620,1,0.38
377,0,272,0.75,620,1,0.38
378,0,710,0.25,1000,1,0.418
379,0,710,0.35,1000,2,0.641
380,0,710,0.45,582,1,0.418
381,0,710,0.55,582,1,0.418
382,0,710,0.65,582,1,0.418
383,0,710,0.75,582,1,0.418
384,0,140,0.25,1000,1,0.382
385,0,140,0.35,1000,2,0.395
386,0,140,0.45,618,1,0.382
387,0,140,0.55,618,1,0.382
388,0,140,0.65,618,1,0.382
389,0,140,0.75,618,1,0.382
390,0,143,0.25,1000,1,0.391
391,0,143,0.35,1000,2,0.43
392,0,143,0.45,609,1,0.391
393,0,143,0.55,609,1,0.391
394,0,143,0.65,609,1,0.391
395,0,143,0.75,609,1,0.391
396,0,260,0.25,1000,1,0.414
397,0,260,0.35,1000,2,0.593
398,0,260,0.45,586,1,0.414
399,0,260,0.55,586,1,0.414
400,0,260,0.65,586,1,0.414
401,0,260,0.75,586,1,0.414
402,0,900,0.25,1000,1,0.418
403,0,900,0.35,1000,2,0.65
404,0,900,0.45,582,1,0.418
405,0,900,0.55,582,1,0.418
406,0,900,0.65,582,1,0.418
407,0,900,0.75,582,1,0.418
408,0,85,0.25,1000,1,0.387
409,0,85,0.35,1000,2,0.411
410,0,85,0.45,613,1,0.387
411,0,85,0.55,613,1,0.387
412,0,85,0.65,613,1,0.387
413,0,85,0.75,613,1,0.387
414,0,839,0.25,1000,1,0.371
415,0,839,0.35,1000,2,0.374
416,0,839,0.45,629,1,0.371
417,0,839,0.55,629,1,0.371
418,0,839,0.65,629,1,0.371
419,0,839,0.75,629,1,0.371
420,0,669,0.25,1000,1,0.414
421,0,669,0.35,1000,2,0.597
422,0,669,0.45,586,1,0.414
423,0,669,0.55,586,1,0.414
424,0,669,0.65,586,1,0.414
425,0,669,0.75,586,1,0.414
426,0,346,0.25,1000,1,0.395
427,0,346,0.35,1000,2,0.456
428,0,346,0.45,605,1,0.395
429,0,346,0.55,605,1,0.395
430,0,346,0.65,605,1,0.395
431,0,346,0.75,605,1,0.395
432,0,86,0.25,1000,1,0.418
433,0,86,0.35,1000,2,0.645
434,0,86,0.45,582,1,0.418
435,0,86,0.55,582,1,0.418
436,0,86,0.65,582,1,0.418
437,0,86,0.75,582,1,0.418
438,0,643,0.25,1000,1,0.374
439,0,643,0.35,1000,2,0.382
440,0,643,0.45,626,1,0.374
441,0,643,0.55,626,1,0.374
442,0,643,0.65,626,1,0.374
443,0,643,0.75,626,1,0.374
444,0,47,0.25,1000,1,0.385
445,0,47,0.35,1000,2,0.407
446,0,47,0.45,615,1,0.385
447,0,47,0.55,615,1,0.385
448,0,47,0.65,615,1,0.385
