resistance,metric,max_level,avg_level
0.325,10000.0,1.0,0.19992547999999982
0.375,10000.0,1.0,0.19992547999999982
0.425,10000.0,1.0,0.19992547999999982
0.475,10000.0,1.0,0.19992547999999982
0.525,10000.0,1.0,0.19992547999999982
0.575,10000.0,1.0,0.19992547999999982
0.625,10000.0,1.2156,0.2001067799999999
0.675,8000.7452,1.0,0.19992547999999982
