resistance,metric,max_level,avg_level
0.25,1000.0,1.0,0.3994923999999984
0.35,1000.0,2.0088,0.5031927999999998
0.45,600.5076,1.0,0.3994923999999984
0.55,600.5076,1.0,0.3994923999999984
0.65,600.5076,1.0,0.3994923999999984
0.75,600.5076,1.0,0.3994923999999984
