resistance,metric,max_level,avg_level
0.25,1000.0,1.0,0.2999188000000005
0.35,1000.0,1.0,0.2999188000000005
0.45,1000.0,1.3444,0.3019362000000003
0.55,700.3006,1.0206,0.3040922000000006
0.65,700.0812,1.0,0.2999188000000005
0.75,700.0812,1.0,0.2999188000000005
