resistance,node,metric,max_level,avg_level
0.25,29,1000.0,1.0,0.3979199999999999
0.25,47,1000.0,1.0,0.39971999999999985
0.25,54,1000.0,1.0,0.39969999999999983
0.25,64,1000.0,1.0,0.39808
0.25,79,1000.0,1.0,0.40408
0.25,85,1000.0,1.0,0.40072
0.25,86,1000.0,1.0,0.3996800000000001
0.25,89,1000.0,1.0,0.39894000000000013
0.25,99,1000.0,1.0,0.39643999999999996
0.25,115,1000.0,1.0,0.39954
0.25,130,1000.0,1.0,0.39807999999999993
0.25,140,1000.0,1.0,0.3991799999999999
0.25,143,1000.0,1.0,0.39925999999999995
0.25,159,1000.0,1.0,0.39829999999999993
0.25,190,1000.0,1.0,0.40020000000000006
0.25,195,1000.0,1.0,0.40206
0.25,197,1000.0,1.0,0.39988000000000007
0.25,207,1000.0,1.0,0.4022600000000001
0.25,243,1000.0,1.0,0.40222000000000013
0.25,248,1000.0,1.0,0.40197999999999995
0.25,260,1000.0,1.0,0.4000399999999999
0.25,269,1000.0,1.0,0.3987600000000001
0.25,270,1000.0,1.0,0.40303999999999995
0.25,272,1000.0,1.0,0.39712
0.25,295,1000.0,1.0,0.3979999999999999
0.25,311,1000.0,1.0,0.40002000000000004
0.25,316,1000.0,1.0,0.39636000000000005
0.25,320,1000.0,1.0,0.40025999999999995
0.25,325,1000.0,1.0,0.39424000000000015
0.25,331,1000.0,1.0,0.3994999999999999
0.25,337,1000.0,1.0,0.4018999999999999
0.25,344,1000.0,1.0,0.39824
0.25,346,1000.0,1.0,0.40188000000000007
0.25,372,1000.0,1.0,0.40058000000000005
0.25,410,1000.0,1.0,0.4016400000000001
0.25,452,1000.0,1.0,0.39926
0.25,477,1000.0,1.0,0.40088
0.25,479,1000.0,1.0,0.3972000000000001
0.25,486,1000.0,1.0,0.4013000000000001
0.25,490,1000.0,1.0,0.3991
0.25,498,1000.0,1.0,0.40172
0.25,508,1000.0,1.0,0.3964400000000002
0.25,512,1000.0,1.0,0.40191999999999994
0.25,514,1000.0,1.0,0.39976000000000006
0.25,539,1000.0,1.0,0.4004000000000001
0.25,551,1000.0,1.0,0.4011199999999999
0.25,555,1000.0,1.0,0.39744
0.25,567,1000.0,1.0,0.4044400000000001
0.25,572,1000.0,1.0,0.40212
0.25,605,1000.0,1.0,0.3968
0.25,607,1000.0,1.0,0.3984600000000002
