resistance,metric,max_level,avg_level
0.325,10000.0,1.0,0.29995816000000003
0.375,10000.0,1.0,0.29995816000000003
0.425,10000.0,1.0,0.29995816000000003
0.475,10000.0,1.333,0.30035663999999995
0.525,7000.4184,1.0,0.29995816000000003
0.575,7000.4184,1.0,0.29995816000000003
0.625,7000.4184,1.0,0.29995816000000003
0.675,7000.4184,1.0,0.29995816000000003
