,realization,node,resistance,metric,max_level,avg_level
0,0,6218,0.325,10000,1,0.3992
1,0,6218,0.375,6008,1,0.3992
2,0,6218,0.425,6008,1,0.3992
3,0,6218,0.475,6008,1,0.3992
4,0,6218,0.525,6008,1,0.3992
5,0,6218,0.575,6008,1,0.3992
6,0,6218,0.625,6008,1,0.3992
7,0,6218,0.675,6008,1,0.3992
8,0,5795,0.325,10000,1,0.3985
9,0,5795,0.375,6015,1,0.3985
10,0,5795,0.425,6015,1,0.3985
11,0,5795,0.475,6015,1,0.3985
12,0,5795,0.525,6015,1,0.3985
13,0,5795,0.575,6015,1,0.3985
14,0,5795,0.625,6015,1,0.3985
15,0,5795,0.675,6015,1,0.3985
16,0,4465,0.325,10000,1,0.3995
17,0,4465,0.375,6005,1,0.3995
18,0,4465,0.425,6005,1,0.3995
19,0,4465,0.475,6005,1,0.3995
20,0,4465,0.525,6005,1,0.3995
21,0,4465,0.575,6005,1,0.3995
22,0,4465,0.625,6005,1,0.3995
23,0,4465,0.675,6005,1,0.3995
24,0,8247,0.325,10000,1,0.4088
25,0,8247,0.375,5912,1,0.4088
26,0,8247,0.425,5912,1,0.4088
27,0,8247,0.475,5912,1,0.4088
28,0,8247,0.525,5912,1,0.4088
29,0,8247,0.575,5912,1,0.4088
30,0,8247,0.625,5912,1,0.4088
31,0,8247,0.675,5912,1,0.4088
32,0,4741,0.325,10000,1,0.4068
33,0,4741,0.375,5932,1,0.4068
34,0,4741,0.425,5932,1,0.4068
35,0,4741,0.475,5932,1,0.4068
36,0,4741,0.525,5932,1,0.4068
37,0,4741,0.575,5932,1,0.4068
38,0,4741,0.625,5932,1,0.4068
39,0,4741,0.675,5932,1,0.4068
40,0,9905,0.325,10000,1,0.4034
41,0,9905,0.375,5966,1,0.4034
42,0,9905,0.425,5966,1,0.4034
43,0,9905,0.475,5966,1,0.4034
44,0,9905,0.525,5966,1,0.4034
45,0,9905,0.575,5966,1,0.4034
46,0,9905,0.625,5966,1,0.4034
47,0,9905,0.675,5966,1,0.4034
48,0,3486,0.325,10000,1,0.4045
49,0,3486,0.375,5955,1,0.4045
50,0,3486,0.425,5955,1,0.4045
51,0,3486,0.475,5955,1,0.4045
52,0,3486,0.525,5955,1,0.4045
53,0,3486,0.575,5955,1,0.4045
54,0,3486,0.625,5955,1,0.4045
55,0,3486,0.675,5955,1,0.4045
56,0,7349,0.325,10000,1,0.4029
57,0,7349,0.375,5971,1,0.4029
58,0,7349,0.425,5971,1,0.4029
59,0,7349,0.475,5971,1,0.4029
60,0,7349,0.525,5971,1,0.4029
61,0,7349,0.575,5971,1,0.4029
62,0,7349,0.625,5971,1,0.4029
63,0,7349,0.675,5971,1,0.4029
64,0,1194,0.325,10000,1,0.3999
65,0,1194,0.375,6001,1,0.3999
66,0,1194,0.425,6001,1,0.3999
67,0,1194,0.475,6001,1,0.3999
68,0,1194,0.525,6001,1,0.3999
69,0,1194,0.575,6001,1,0.3999
70,0,1194,0.625,6001,1,0.3999
71,0,1194,0.675,6001,1,0.3999
72,0,3066,0.325,10000,1,0.3961
73,0,3066,0.375,6041,2,0.7306
74,0,3066,0.425,6039,1,0.3961
75,0,3066,0.475,6039,1,0.3961
76,0,3066,0.525,6039,1,0.3961
77,0,3066,0.575,6039,1,0.3961
78,0,3066,0.625,6039,1,0.3961
79,0,3066,0.675,6039,1,0.3961
80,0,1105,0.325,10000,1,0.3947
81,0,1105,0.375,6054,2,0.6332
82,0,1105,0.425,6053,1,0.3947
83,0,1105,0.475,6053,1,0.3947
84,0,1105,0.525,6053,1,0.3947
85,0,1105,0.575,6053,1,0.3947
86,0,1105,0.625,6053,1,0.3947
87,0,1105,0.675,6053,1,0.3947
88,0,2269,0.325,10000,1,0.3946
89,0,2269,0.375,6059,4,1.3877
90,0,2269,0.425,6054,1,0.3946
91,0,2269,0.475,6054,1,0.3946
92,0,2269,0.525,6054,1,0.3946
93,0,2269,0.575,6054,1,0.3946
94,0,2269,0.625,6054,1,0.3946
95,0,2269,0.675,6054,1,0.3946
96,0,24,0.325,10000,1,0.398
97,0,24,0.375,6021,2,0.636
98,0,24,0.425,6020,1,0.398
99,0,24,0.475,6020,1,0.398
100,0,24,0.525,6020,1,0.398
101,0,24,0.575,6020,1,0.398
102,0,24,0.625,6020,1,0.398
103,0,24,0.675,6020,1,0.398
104,0,3958,0.325,10000,1,0.4053
105,0,3958,0.375,5947,1,0.4053
106,0,3958,0.425,5947,1,0.4053
107,0,3958,0.475,5947,1,0.4053
108,0,3958,0.525,5947,1,0.4053
109,0,3958,0.575,5947,1,0.4053
110,0,3958,0.625,5947,1,0.4053
111,0,3958,0.675,5947,1,0.4053
112,0,6894,0.325,10000,1,0.3957
113,0,6894,0.375,6046,2,0.7656
114,0,6894,0.425,6043,1,0.3957
115,0,6894,0.475,6043,1,0.3957
116,0,6894,0.525,6043,1,0.3957
117,0,6894,0.575,6043,1,0.3957
118,0,6894,0.625,6043,1,0.3957
119,0,6894,0.675,6043,1,0.3957
120,0,890,0.325,10000,1,0.4039
121,0,890,0.375,5961,1,0.4039
122,0,890,0.425,5961,1,0.4039
123,0,890,0.475,5961,1,0.4039
124,0,890,0.525,5961,1,0.4039
125,0,890,0.575,5961,1,0.4039
126,0,890,0.625,5961,1,0.4039
127,0,890,0.675,5961,1,0.4039
128,0,4111,0.325,10000,1,0.3989
129,0,4111,0.375,6011,1,0.3989
130,0,4111,0.425,6011,1,0.3989
131,0,4111,0.475,6011,1,0.3989
132,0,4111,0.525,6011,1,0.3989
133,0,4111,0.575,6011,1,0.3989
134,0,4111,0.625,6011,1,0.3989
135,0,4111,0.675,6011,1,0.3989
136,0,24,0.325,10000,1,0.398
137,0,24,0.375,6021,2,0.636
138,0,24,0.425,6020,1,0.398
139,0,24,0.475,6020,1,0.398
140,0,24,0.525,6020,1,0.398
141,0,24,0.575,6020,1,0.398
142,0,24,0.625,6020,1,0.398
143,0,24,0.675,6020,1,0.398
144,0,4291,0.325,10000,1,0.3999
145,0,4291,0.375,6001,1,0.3999
146,0,4291,0.425,6001,1,0.3999
147,0,4291,0.475,6001,1,0.3999
148,0,4291,0.525,6001,1,0.3999
149,0,4291,0.575,6001,1,0.3999
150,0,4291,0.625,6001,1,0.3999
151,0,4291,0.675,6001,1,0.3999
152,0,812,0.325,10000,1,0.4021
153,0,812,0.375,5979,1,0.4021
154,0,812,0.425,5979,1,0.4021
155,0,812,0.475,5979,1,0.4021
156,0,812,0.525,5979,1,0.4021
157,0,812,0.575,5979,1,0.4021
158,0,812,0.625,5979,1,0.4021
159,0,812,0.675,5979,1,0.4021
160,0,8787,0.325,10000,1,0.394
161,0,8787,0.375,6067,3,1.1187
162,0,8787,0.425,6060,1,0.394
163,0,8787,0.475,6060,1,0.394
164,0,8787,0.525,6060,1,0.394
165,0,8787,0.575,6060,1,0.394
166,0,8787,0.625,6060,1,0.394
167,0,8787,0.675,6060,1,0.394
168,0,2160,0.325,10000,1,0.3983
169,0,2160,0.375,6017,1,0.3983
170,0,2160,0.425,6017,1,0.3983
171,0,2160,0.475,6017,1,0.3983
172,0,2160,0.525,6017,1,0.3983
173,0,2160,0.575,6017,1,0.3983
174,0,2160,0.625,6017,1,0.3983
175,0,2160,0.675,6017,1,0.3983
176,0,6319,0.325,10000,1,0.3971
177,0,6319,0.375,6031,2,0.7283
178,0,6319,0.425,6029,1,0.3971
179,0,6319,0.475,6029,1,0.3971
180,0,6319,0.525,6029,1,0.3971
181,0,6319,0.575,6029,1,0.3971
182,0,6319,0.625,6029,1,0.3971
183,0,6319,0.675,6029,1,0.3971
184,0,34,0.325,10000,1,0.3978
185,0,34,0.375,6023,2,0.631
186,0,34,0.425,6022,1,0.3978
187,0,34,0.475,6022,1,0.3978
188,0,34,0.525,6022,1,0.3978
189,0,34,0.575,6022,1,0.3978
190,0,34,0.625,6022,1,0.3978
191,0,34,0.675,6022,1,0.3978
192,0,1990,0.325,10000,1,0.4046
193,0,1990,0.375,5954,1,0.4046
194,0,1990,0.425,5954,1,0.4046
195,0,1990,0.475,5954,1,0.4046
196,0,1990,0.525,5954,1,0.4046
197,0,1990,0.575,5954,1,0.4046
198,0,1990,0.625,5954,1,0.4046
199,0,1990,0.675,5954,1,0.4046
200,0,5465,0.325,10000,1,0.4008
201,0,5465,0.375,5992,1,0.4008
202,0,5465,0.425,5992,1,0.4008
203,0,5465,0.475,5992,1,0.4008
204,0,5465,0.525,5992,1,0.4008
205,0,5465,0.575,5992,1,0.4008
206,0,5465,0.625,5992,1,0.4008
207,0,5465,0.675,5992,1,0.4008
208,0,1251,0.325,10000,1,0.4029
209,0,1251,0.375,5971,1,0.4029
210,0,1251,0.425,5971,1,0.4029
211,0,1251,0.475,5971,1,0.4029
212,0,1251,0.525,5971,1,0.4029
213,0,1251,0.575,5971,1,0.4029
214,0,1251,0.625,5971,1,0.4029
215,0,1251,0.675,5971,1,0.4029
216,0,8737,0.325,10000,1,0.399
217,0,8737,0.375,6010,1,0.399
218,0,8737,0.425,6010,1,0.399
219,0,8737,0.475,6010,1,0.399
220,0,8737,0.525,6010,1,0.399
221,0,8737,0.575,6010,1,0.399
222,0,8737,0.625,6010,1,0.399
223,0,8737,0.675,6010,1,0.399
224,0,9119,0.325,10000,1,0.3964
225,0,9119,0.375,6037,2,0.6343
226,0,9119,0.425,6036,1,0.3964
227,0,9119,0.475,6036,1,0.3964
228,0,9119,0.525,6036,1,0.3964
229,0,9119,0.575,6036,1,0.3964
230,0,9119,0.625,6036,1,0.3964
231,0,9119,0.675,6036,1,0.3964
232,0,4728,0.325,10000,1,0.4041
233,0,4728,0.375,5959,1,0.4041
234,0,4728,0.425,5959,1,0.4041
235,0,4728,0.475,5959,1,0.4041
236,0,4728,0.525,5959,1,0.4041
237,0,4728,0.575,5959,1,0.4041
238,0,4728,0.625,5959,1,0.4041
239,0,4728,0.675,5959,1,0.4041
240,0,1431,0.325,10000,1,0.4024
241,0,1431,0.375,5976,1,0.4024
242,0,1431,0.425,5976,1,0.4024
243,0,1431,0.475,5976,1,0.4024
244,0,1431,0.525,5976,1,0.4024
245,0,1431,0.575,5976,1,0.4024
246,0,1431,0.625,5976,1,0.4024
247,0,1431,0.675,5976,1,0.4024
248,0,6277,0.325,10000,1,0.3987
249,0,6277,0.375,6013,1,0.3987
250,0,6277,0.425,6013,1,0.3987
251,0,6277,0.475,6013,1,0.3987
252,0,6277,0.525,6013,1,0.3987
253,0,6277,0.575,6013,1,0.3987
254,0,6277,0.625,6013,1,0.3987
