resistance,metric,max_level,avg_level
0.25,5000.0,1.0,0.29995024000000015
0.35,5000.0,1.0,0.29995024000000015
0.45,5000.0,1.0,0.29995024000000015
0.55,3500.2488,1.0,0.29995024000000015
0.65,3500.2488,1.0,0.29995024000000015
0.75,3500.2488,1.0,0.29995024000000015
