,realization,node,resistance,metric,max_level,avg_level
0,0,3717,0.325,10000,1,0.29
1,0,3717,0.375,10000,1,0.29
2,0,3717,0.425,10000,1,0.29
3,0,3717,0.475,10000,1,0.29
4,0,3717,0.525,7100,1,0.29
5,0,3717,0.575,7100,1,0.29
6,0,3717,0.625,7100,1,0.29
7,0,3717,0.675,7100,1,0.29
8,0,9265,0.325,10000,1,0.2982
9,0,9265,0.375,10000,1,0.2982
10,0,9265,0.425,10000,1,0.2982
11,0,9265,0.475,10000,1,0.2982
12,0,9265,0.525,7018,1,0.2982
13,0,9265,0.575,7018,1,0.2982
14,0,9265,0.625,7018,1,0.2982
15,0,9265,0.675,7018,1,0.2982
16,0,4698,0.325,10000,1,0.3034
17,0,4698,0.375,10000,1,0.3034
18,0,4698,0.425,10000,1,0.3034
19,0,4698,0.475,10000,2,0.3035
20,0,4698,0.525,6966,1,0.3034
21,0,4698,0.575,6966,1,0.3034
22,0,4698,0.625,6966,1,0.3034
23,0,4698,0.675,6966,1,0.3034
24,0,829,0.325,10000,1,0.3009
25,0,829,0.375,10000,1,0.3009
26,0,829,0.425,10000,1,0.3009
27,0,829,0.475,10000,2,0.301
28,0,829,0.525,6991,1,0.3009
29,0,829,0.575,6991,1,0.3009
30,0,829,0.625,6991,1,0.3009
31,0,829,0.675,6991,1,0.3009
32,0,6124,0.325,10000,1,0.3108
33,0,6124,0.375,10000,1,0.3108
34,0,6124,0.425,10000,1,0.3108
35,0,6124,0.475,10000,2,0.3188
36,0,6124,0.525,6892,1,0.3108
37,0,6124,0.575,6892,1,0.3108
38,0,6124,0.625,6892,1,0.3108
39,0,6124,0.675,6892,1,0.3108
40,0,2663,0.325,10000,1,0.3035
41,0,2663,0.375,10000,1,0.3035
42,0,2663,0.425,10000,1,0.3035
43,0,2663,0.475,10000,2,0.3037
44,0,2663,0.525,6965,1,0.3035
45,0,2663,0.575,6965,1,0.3035
46,0,2663,0.625,6965,1,0.3035
47,0,2663,0.675,6965,1,0.3035
48,0,3393,0.325,10000,1,0.3004
49,0,3393,0.375,10000,1,0.3004
50,0,3393,0.425,10000,1,0.3004
51,0,3393,0.475,10000,2,0.3005
52,0,3393,0.525,6996,1,0.3004
53,0,3393,0.575,6996,1,0.3004
54,0,3393,0.625,6996,1,0.3004
55,0,3393,0.675,6996,1,0.3004
56,0,6170,0.325,10000,1,0.3014
57,0,6170,0.375,10000,1,0.3014
58,0,6170,0.425,10000,1,0.3014
59,0,6170,0.475,10000,1,0.3014
60,0,6170,0.525,6986,1,0.3014
61,0,6170,0.575,6986,1,0.3014
62,0,6170,0.625,6986,1,0.3014
63,0,6170,0.675,6986,1,0.3014
64,0,8407,0.325,10000,1,0.3049
65,0,8407,0.375,10000,1,0.3049
66,0,8407,0.425,10000,1,0.3049
67,0,8407,0.475,10000,2,0.3051
68,0,8407,0.525,6951,1,0.3049
69,0,8407,0.575,6951,1,0.3049
70,0,8407,0.625,6951,1,0.3049
71,0,8407,0.675,6951,1,0.3049
72,0,6016,0.325,10000,1,0.3043
73,0,6016,0.375,10000,1,0.3043
74,0,6016,0.425,10000,1,0.3043
75,0,6016,0.475,10000,2,0.3044
76,0,6016,0.525,6957,1,0.3043
77,0,6016,0.575,6957,1,0.3043
78,0,6016,0.625,6957,1,0.3043
79,0,6016,0.675,6957,1,0.3043
80,0,8492,0.325,10000,1,0.295
81,0,8492,0.375,10000,1,0.295
82,0,8492,0.425,10000,1,0.295
83,0,8492,0.475,10000,1,0.295
84,0,8492,0.525,7050,1,0.295
85,0,8492,0.575,7050,1,0.295
86,0,8492,0.625,7050,1,0.295
87,0,8492,0.675,7050,1,0.295
88,0,2142,0.325,10000,1,0.3067
89,0,2142,0.375,10000,1,0.3067
90,0,2142,0.425,10000,1,0.3067
91,0,2142,0.475,10000,2,0.3076
92,0,2142,0.525,6933,1,0.3067
93,0,2142,0.575,6933,1,0.3067
94,0,2142,0.625,6933,1,0.3067
95,0,2142,0.675,6933,1,0.3067
96,0,6046,0.325,10000,1,0.2958
97,0,6046,0.375,10000,1,0.2958
98,0,6046,0.425,10000,1,0.2958
99,0,6046,0.475,10000,1,0.2958
100,0,6046,0.525,7042,1,0.2958
101,0,6046,0.575,7042,1,0.2958
102,0,6046,0.625,7042,1,0.2958
103,0,6046,0.675,7042,1,0.2958
104,0,6451,0.325,10000,1,0.3011
105,0,6451,0.375,10000,1,0.3011
106,0,6451,0.425,10000,1,0.3011
107,0,6451,0.475,10000,1,0.3011
108,0,6451,0.525,6989,1,0.3011
109,0,6451,0.575,6989,1,0.3011
110,0,6451,0.625,6989,1,0.3011
111,0,6451,0.675,6989,1,0.3011
112,0,5690,0.325,10000,1,0.2947
113,0,5690,0.375,10000,1,0.2947
114,0,5690,0.425,10000,1,0.2947
115,0,5690,0.475,10000,1,0.2947
116,0,5690,0.525,7053,1,0.2947
117,0,5690,0.575,7053,1,0.2947
118,0,5690,0.625,7053,1,0.2947
119,0,5690,0.675,7053,1,0.2947
120,0,2279,0.325,10000,1,0.2967
121,0,2279,0.375,10000,1,0.2967
122,0,2279,0.425,10000,1,0.2967
123,0,2279,0.475,10000,1,0.2967
124,0,2279,0.525,7033,1,0.2967
125,0,2279,0.575,7033,1,0.2967
126,0,2279,0.625,7033,1,0.2967
127,0,2279,0.675,7033,1,0.2967
128,0,440,0.325,10000,1,0.3055
129,0,440,0.375,10000,1,0.3055
130,0,440,0.425,10000,1,0.3055
131,0,440,0.475,10000,2,0.3058
132,0,440,0.525,6945,1,0.3055
133,0,440,0.575,6945,1,0.3055
134,0,440,0.625,6945,1,0.3055
135,0,440,0.675,6945,1,0.3055
136,0,4021,0.325,10000,1,0.2977
137,0,4021,0.375,10000,1,0.2977
138,0,4021,0.425,10000,1,0.2977
139,0,4021,0.475,10000,2,0.2978
140,0,4021,0.525,7023,1,0.2977
141,0,4021,0.575,7023,1,0.2977
142,0,4021,0.625,7023,1,0.2977
143,0,4021,0.675,7023,1,0.2977
144,0,1866,0.325,10000,1,0.3044
145,0,1866,0.375,10000,1,0.3044
146,0,1866,0.425,10000,1,0.3044
147,0,1866,0.475,10000,2,0.305
148,0,1866,0.525,6956,1,0.3044
