resistance,metric,max_level,avg_level
0.325,10000.0,1.0,0.3999435199999996
0.375,6296.3608,1.7834,0.6581052399999979
0.425,6000.5648,1.0,0.3999435199999996
0.475,6000.5648,1.0,0.3999435199999996
0.525,6000.5648,1.0,0.3999435199999996
0.575,6000.5648,1.0,0.3999435199999996
0.625,6000.5648,1.0,0.3999435199999996
0.675,6000.5648,1.0,0.3999435199999996
