resistance,metric,max_level,avg_level
0.25,1000.0,1.0,0.19972900000000085
0.35,1000.0,1.0,0.19972900000000085
0.45,1000.0,1.0,0.19972900000000085
0.55,1000.0,1.0,0.19972900000000085
0.65,982.209,2.8278,0.4348126000000002
0.75,800.271,1.0,0.19972900000000085
